CD_GEOCMU,lat,long
"3202900",-19.949812,-40.888987
"3203007",-20.348480,-41.656500
"3203056",-18.949651,-40.004101
"3203106",-20.813172,-41.393650
"3203130",-19.715377,-40.436886
"3203163",-19.872581,-41.057725
"3203205",-19.382127,-40.028746
"3203304",-18.876424,-41.071724
"3203320",-21.100465,-40.893044
"3203346",-20.431242,-40.773905
"3203353",-19.435077,-40.517942
"3203403",-21.088611,-41.376770
"3203502",-18.138861,-40.275172
"3203601",-18.014732,-40.512526
"3203700",-20.426779,-41.434973
"3203809",-20.938256,-41.343930
"3203908",-18.698412,-40.522781
"3204005",-19.145544,-40.817242
"3204054",-18.182428,-40.037142
"3204104",-18.369894,-40.198201
"3204203",-20.837869,-40.771933
"3204252",-18.250775,-40.514228
"3204302",-21.143122,-41.072485
"3204351",-19.230457,-40.308168
"3204401",-20.818228,-40.918725
"3204500",-20.123187,-40.539404
"3204559",-20.085261,-40.803890
"3204609",-19.879113,-40.637344
"3204658",-19.122411,-40.566628
"3204708",-18.952717,-40.508464
"3204807",-20.982807,-41.655667
"3204906",-18.748408,-40.021261
"3204955",-19.719717,-40.679460
"3205002",-20.128119,-40.301619
"3205010",-19.072537,-40.146685
"3205036",-20.646477,-41.004023
"3205069",-20.370429,-41.140220
"3205101",-20.400995,-40.512819
"3205150",-18.614241,-40.627155
"3205176",-18.966543,-40.329486
"3205200",-20.434042,-40.378300
"3205309",-20.302209,-39.137432
"3300100",-22.986782,-44.352987
"3300159",-21.652424,-42.134726
"3300209",-22.755172,-42.293250
"3300225",-22.235102,-43.121927
"3300233",-22.776080,-41.950059
"3300258",-22.925897,-42.158076
"3300308",-22.426240,-43.913557
"3300407",-22.506598,-44.188455
"3300456",-22.729062,-43.376870
"3300506",-22.200388,-42.372829
"3300605",-21.123243,-41.683748
"3300704",-22.710360,-42.057218
"3300803",-22.515842,-42.728776
"3300902",-21.496264,-41.913960
"3300936",-22.196024,-41.651801
"3300951",-22.043293,-43.256563
"3301009",-21.747324,-41.403901
"3301108",-21.868741,-42.334482
"3301157",-21.525293,-41.500609
"3301207",-21.901133,-42.568647
"3301306",-22.482200,-42.144217
"3301405",-22.135059,-41.842852
"3301504",-22.058816,-42.342375
"3301603",-22.056592,-42.498542
"3301702",-22.632558,-43.299901
"3301801",-22.512558,-43.637694
"3301850",-22.583769,-42.964570
"3301876",-22.828709,-42.217975
"3301900",-22.749691,-42.854632
"3302007",-22.844117,-43.817405
"3302056",-21.424087,-41.653659
"3302106",-21.727154,-42.082658
"3302205",-21.224558,-41.895030
"3302254",-22.441781,-44.588320
"3302270",-22.661888,-43.605817
"3302304",-21.250663,-42.136340
"3302403",-22.295780,-41.977343
"3302452",-22.024222,-42.273591
"3302502",-22.613593,-43.113136
"3302601",-22.952557,-44.043918
"3302700",-22.915411,-42.816886
"3302809",-22.521679,-43.739761
"3302858",-22.799559,-43.452555
"3302908",-22.506957,-43.469586
"3303005",-21.395703,-42.152539
"3303104",-21.041299,-41.931609
"3303203",-22.821067,-43.428951
"3303302",-22.915130,-43.055428
"3303401",-22.319808,-42.501497
"3303500",-22.687433,-43.501894
"3303609",-22.621904,-43.725579
"3303708",-22.183810,-43.305693
"3303807",-23.148437,-44.706180
"3303856",-22.366194,-43.405616
"3303906",-22.398552,-43.157306
"3303955",-22.541865,-43.998816
"3304003",-22.633884,-43.904547
"3304102",-20.906388,-41.969475
"3304110",-22.441062,-44.326028
"3304128",-22.355000,-44.236923
"3304144",-22.725566,-43.585045
"3304151",-22.104304,-41.440496
"3304201",-22.440673,-44.484866
"3304300",-22.734669,-42.588460
"3304409",-22.782105,-44.079073
"3304508",-22.160051,-43.539353
"3304524",-22.454204,-41.946807
"3304557",-22.923221,-43.450934
"3304607",-21.969756,-41.913124
"3304706",-21.555932,-42.192724
"3304755",-21.418268,-41.134643
"3304805",-21.660142,-41.787605
"3304904",-22.825649,-42.997230
"3305000",-21.781648,-41.080653
"3305109",-22.785148,-43.365304
"3305133",-21.370482,-41.949187
"3305158",-22.169750,-42.933020
"3305208",-22.787470,-42.124908
"3305307",-21.883548,-42.102432
"3305406",-22.024184,-42.822627
"3305505",-22.877969,-42.518693
"3305554",-22.759624,-43.702622
"3305604",-22.567726,-42.413292
"3305703",-22.112602,-42.667106
"3305752",-22.781625,-42.725593
"3305802",-22.314001,-42.873820
"3305901",-22.130159,-42.155808
"3306008",-22.124065,-43.114206
"3306107",-22.234702,-43.857938
"3306156",-20.892582,-41.829778
"3306206",-22.360969,-43.575289
"3306305",-22.491234,-44.088554
"3500105",-21.576682,-51.056802
"3500204",-21.288685,-49.653283
"3500303",-22.049956,-47.040320
"3500402",-21.913961,-46.691665
"3500501",-22.474823,-46.603672
"3500550",-22.857955,-49.261037
"3500600",-22.598650,-47.876090
"3500709",-22.571934,-49.108768
"3500758",-23.548927,-47.869055
"3500907",-20.533338,-49.093861
"3501004",-21.018047,-47.386248
"3501103",-21.612540,-50.192117
"3501152",-23.533021,-47.281259
"3501202",-20.289554,-49.920251
"3501400",-22.086524,-49.733989
"3501509",-22.452552,-49.758531
"3501608",-22.723243,-47.289119
"3501707",-21.722338,-48.032287
"3501806",-20.289386,-49.768018
"3501905",-22.699129,-46.798729
"3502002",-22.121085,-47.677955
"3502200",-23.436842,-48.459334
"3502309",-22.800067,-48.174731
"3502507",-22.914114,-45.237260
"3502606",-20.478803,-50.921977
"3502705",-24.421470,-48.817357
"3502754",-23.434434,-47.072375
"3502804",-21.113858,-50.574498
"3502903",-23.543865,-47.651527
"3503000",-20.145046,-47.820644
"3503109",-23.177697,-49.064033
"3503158",-22.672912,-44.438590
"3503208",-21.791650,-48.181322
"3503307",-22.346159,-47.323856
"3503356",-21.766339,-50.430943
"3503406",-22.076201,-48.982118
"3503505",-22.673131,-44.712354
"3503604",-22.631820,-48.652845
"3503703",-21.185665,-48.779213
"3503802",-22.561198,-47.132153
"3503901",-23.386018,-46.319051
"3503950",-20.183559,-50.728030
"3504008",-22.601741,-50.420763
"3504107",-23.123262,-46.586787
"3504206",-20.644142,-50.579960
"3504305",-22.187186,-49.316212
"3504404",-21.460541,-49.947352
"3504503",-23.075190,-48.894015
"3504602",-20.931535,-49.437620
"3504701",-21.892412,-49.333082
"3504800",-20.709565,-49.551802
"3504909",-22.733834,-44.334520
"3505005",-23.582915,-49.571958
"3505104",-21.290659,-49.922168
"3505203",-22.066807,-48.718838
"3505302",-22.479478,-48.541747
"3505351",-24.443777,-49.085280
"3505401",-24.888744,-48.426973
"3505500",-20.514165,-48.651949
"3505609",-21.232548,-48.095055
"3505708",-23.505279,-46.877250
"3505807",-21.950218,-50.743997
"3505906",-20.867799,-47.574774
"3506003",-22.253992,-49.126135
"3506102",-20.940451,-48.510749
"3506201",-21.331755,-50.861961
"3506300",-23.030770,-49.491898
"3506359",-23.759658,-46.030106
"3506409",-21.427790,-50.479267
"3506508",-21.261606,-50.350973
"3506607",-23.624165,-46.021323
"3506706",-21.935012,-48.463592
"3506805",-22.105430,-48.529051
"3506904",-23.128970,-48.285871
"3507001",-23.287585,-47.674957
"3507100",-23.172520,-46.478979
"3507159",-24.315936,-49.164580
"3507209",-22.244217,-50.502127
"3507308",-22.170147,-48.788331
"3507407",-21.610777,-49.071991
"3507456",-22.680667,-48.992320
"3507506",-22.863442,-48.468322
"3507605",-22.938354,-46.555948
"3507704",-21.553107,-50.339393
"3507753",-21.176554,-50.209781
"3507803",-21.049535,-47.627772
"3507902",-22.273291,-48.081225
"3508009",-23.752072,-48.575367
"3508108",-21.049114,-50.200221
"3508207",-20.209318,-47.692934
"3508306",-22.489451,-49.372991
"3508405",-23.301306,-47.080206
"3508504",-23.103728,-45.713307
"3508603",-22.702376,-44.991670
"3508702",-21.539514,-46.617038
"3508801",-21.731146,-49.548684
"3508900",-21.949764,-51.223889
"3509007",-23.375932,-46.745227
"3509205",-23.351432,-46.872035
"3509254",-24.772045,-48.195030
"3509304",-20.873676,-48.838765
"3509403",-21.275958,-47.310294
"3509452",-23.606982,-48.442073
"3509502",-22.883760,-47.043800
"3509601",-23.217918,-46.760056
"3509700",-22.701733,-45.533074
"3509809",-22.610867,-50.010282
"3509908",-25.018797,-48.008629
"3509957",-22.730070,-45.041356
"3510005",-22.808685,-50.421675
"3510104",-21.342833,-48.628624
"3510153",-23.018727,-49.791874
"3510203",-24.039202,-48.289841
"3510302",-23.467388,-47.730989
"3510401",-22.980729,-47.478019
"3510500",-23.639672,-45.488083
"3510609",-23.550041,-46.841928
"3510708",-20.067193,-49.947590
"3510807",-21.800548,-47.088127
"3510906",-21.263279,-47.144091
"3511102",-21.133764,-48.963688
"3511201",-21.062844,-49.052801
"3511300",-20.913887,-49.263906
"3511409",-23.059342,-49.143820
"3511508",-23.187123,-47.757133
"3511607",-23.216511,-47.903898
"3511706",-22.530176,-47.746197
"3511904",-21.570329,-50.460070
"3512001",-20.746169,-48.588865
"3512100",-20.266874,-48.721744
"3512209",-22.369315,-47.141134
"3512308",-22.965633,-48.047104
"3512407",-22.479553,-47.414673
"3512506",-21.375606,-50.303403
"3512605",-23.630120,-49.306862
"3512704",-22.236405,-47.611076
"3512803",-22.651639,-47.186364
"3512902",-20.442529,-49.774622
"3513009",-23.675154,-46.960512
"3513108",-21.339654,-47.744577
"3513207",-20.371323,-47.400909
"3513306",-22.737984,-50.769061
"3513405",-22.551431,-45.006301
"3513504",-23.865904,-46.408196
"3513603",-23.052873,-44.942138
"3513702",-21.881214,-47.654599
"3513801",-23.697214,-46.611428
"3513850",-20.448452,-50.628126
"3513900",-21.661679,-46.697408
"3514007",-21.516123,-48.357324
"3514106",-22.395908,-48.340501
"3514205",-20.117241,-50.528285
"3514304",-22.117294,-48.333525
"3514502",-22.393287,-49.413373
"3514601",-21.247091,-47.979809
"3514700",-22.448232,-50.200621
"3514809",-24.495016,-48.233625
"3514908",-23.070640,-47.370655
"3514924",-21.161295,-49.092082
"3514957",-20.952888,-48.847541
"3515004",-23.651333,-46.851512
"3515103",-23.854301,-46.830653
"3515152",-22.487093,-47.174792
"3515186",-22.192488,-46.793318
"3515194",-22.670894,-49.432948
"3515202",-20.265743,-50.411468
"3515400",-23.390175,-49.519687
"3515509",-20.271774,-50.283019
"3515608",-21.310275,-48.695668
"3515657",-22.365789,-49.542363
"3515707",-23.561067,-46.373934
"3515905",-20.669592,-50.154812
"3516002",-21.539962,-51.170653
"3516101",-22.881209,-50.695312
"3516200",-20.555224,-47.381112
"3516309",-23.273708,-46.723508
"3516408",-23.314171,-46.735750
"3516507",-21.499590,-50.564747
"3516606",-22.320480,-49.577770
"3516705",-22.231042,-49.689635
"3516804",-20.804287,-50.202783
"3516853",-21.791604,-48.447930
"3516903",-20.638273,-50.415772
"3517000",-21.783276,-50.027916
"3517109",-21.340261,-50.198881
"3517208",-21.569503,-49.762751
"3517307",-21.878505,-49.860641
"3517406",-20.314037,-48.364137
"3517505",-20.742853,-49.189913
"3517604",-24.212542,-48.555844
"3517703",-20.482583,-47.775247
"3517901",-20.374771,-49.002720
"3518008",-20.066834,-50.344607
"3518107",-21.916137,-49.588415
"3518206",-21.285219,-50.695141
"3518305",-23.427570,-46.058562
"3518404",-22.793503,-45.232847
"3518503",-23.370487,-48.219119
"3518602",-21.395944,-48.226558
"3518701",-23.950514,-46.234895
"3518800",-23.402694,-46.454876
"3518859",-21.453292,-47.979908
"3518909",-20.628494,-50.713640
"3519006",-21.962321,-50.373127
"3519055",-22.630296,-47.065031
"3519071",-22.878427,-47.207721
"3519105",-21.890908,-49.039631
"3519204",-21.799867,-50.619459
"3519253",-22.819140,-49.106836
"3519303",-21.950905,-48.027285
"3519402",-21.074720,-49.220343
"3519501",-22.813335,-50.076925
"3519600",-21.792941,-48.847825
"3519709",-23.802381,-47.215245
"3519808",-20.367244,-49.185293
"3519907",-22.648629,-51.057192
"3520004",-22.541738,-48.574551
"3520103",-20.063688,-47.682445
"3520202",-23.134833,-46.150357
"3520301",-24.549615,-47.474624
"3520400",-23.848259,-45.323117
"3520426",-24.861882,-47.719783
"3520509",-23.106070,-47.202500
"3520608",-22.133244,-51.262552
"3520707",-19.947926,-50.263670
"3520806",-21.739017,-50.957417
"3520905",-23.065134,-49.608123
"3521002",-23.404481,-47.629106
"3521101",-22.423908,-47.716025
"3521150",-20.647987,-49.403530
"3521200",-24.512707,-48.546350
"3521309",-20.417483,-48.066490
"3521408",-22.593691,-47.524229
"3521507",-21.267699,-49.397436
"3521705",-23.869789,-49.142203
"3521804",-23.469320,-49.053631
"3521903",-21.355542,-49.053714
"3522000",-21.951619,-48.793953
"3522109",-24.092010,-46.834665
"3522158",-24.617881,-48.839005
"3522208",-23.737204,-46.858833
"3522307",-23.645476,-48.123325
"3522406",-23.914069,-48.871718
"3522505",-23.550949,-46.967668
"3522604",-22.431962,-46.772103
"3522653",-24.569003,-49.222934
"3522703",-21.548104,-48.815474
"3522802",-23.672949,-49.458491
"3522901",-22.250825,-48.701450
"3523107",-23.461464,-46.333880
"3523206",-24.080515,-49.303548
"3523305",-24.292685,-47.128140
"3523404",-23.006709,-46.814308
"3523503",-23.153652,-48.629374
"3523602",-22.294603,-47.834065
"3523701",-20.657563,-47.169403
"3523800",-21.748974,-46.921990
"3523909",-23.307145,-47.284619
"3524006",-23.146514,-47.068403
"3524105",-20.329529,-47.809598
"3524204",-20.649993,-48.415959
"3524303",-21.218336,-48.287936
"3524402",-23.298877,-45.990506
"3524501",-20.945042,-49.581162
"3524600",-24.777356,-48.053876
"3524709",-22.691981,-47.012782
"3524808",-20.285814,-50.554096
"3524907",-23.279288,-45.710600
"3525003",-23.544143,-46.899704
"3525102",-20.992054,-47.826031
"3525201",-23.111982,-46.721307
"3525300",-22.296070,-48.556035
"3525409",-20.340137,-47.574193
"3525508",-22.938809,-46.209181
"3525607",-22.277920,-50.799136
"3525706",-21.089369,-49.779316
"3525805",-21.972950,-49.793354
"3525854",-23.099624,-47.788130
"3525904",-23.194602,-46.913013
"3526100",-24.213667,-47.652268
"3526209",-23.955195,-47.024622
"3526308",-23.085800,-45.206775
"3526407",-23.012191,-47.865673
"3526506",-21.150799,-51.032632
"3526605",-22.520346,-44.888856
"3526704",-22.172156,-47.337615
"3526803",-22.676111,-48.825034
"3526902",-22.598509,-47.363713
"3527009",-22.513392,-46.655030
"3527108",-21.649766,-49.682883
"3527207",-22.793973,-45.059988
"3527256",-20.949148,-50.234035
"3527306",-23.084173,-46.937195
"3527405",-21.644140,-50.991662
"3527504",-22.473351,-49.550295
"3527603",-21.552665,-47.781886
"3527702",-21.672612,-50.350849
"3527801",-22.427224,-49.816989
"3527900",-22.325283,-50.385475
"3528007",-22.487129,-48.719387
"3528106",-20.837929,-49.975002
"3528205",-20.098087,-50.181547
"3528304",-20.596464,-50.230005
"3528403",-23.507961,-47.229279
"3528502",-23.317269,-46.561275
"3528601",-23.046999,-49.303645
"3528809",-22.652273,-50.745431
"3528858",-21.255511,-49.137760
"3528908",-21.779164,-51.171800
"3529005",-22.177793,-49.983093
"3529104",-20.479878,-50.832319
"3529203",-22.172341,-51.123436
"3529302",-21.610118,-48.430118
"3529401",-23.666145,-46.446433
"3529500",-21.193999,-49.570246
"3529609",-20.398191,-50.186658
"3529658",-19.957485,-50.615397
"3529708",-20.184703,-48.105485
"3529807",-22.463262,-48.433223
"3529906",-24.195075,-47.394694
"3530003",-19.951762,-50.124301
"3530102",-21.081071,-51.130527
"3530300",-20.827678,-49.504258
"3530409",-20.595005,-49.487006
"3530508",-21.449478,-47.032968
"3530607",-23.569578,-46.186072
"3530706",-22.232094,-47.028967
"3530805",-22.451348,-46.988383
"3530904",-22.942720,-47.602006
"3531001",-20.863136,-50.079458
"3531100",-24.069656,-46.667909
"3531209",-22.704303,-46.667659
"3531308",-21.259315,-48.533009
"3531407",-20.737474,-49.765841
"3531506",-20.908887,-48.681316
"3531704",-22.936565,-45.804286
"3531803",-22.953196,-47.307329
"3531902",-20.688724,-48.153327
"3532009",-22.893861,-46.782544
"3532058",-21.513807,-48.170321
"3532108",-20.996762,-51.301442
"3532157",-22.596872,-51.200890
"3532306",-23.415131,-45.381448
"3532405",-23.191427,-46.366493
"3532504",-20.870467,-49.646509
"3532603",-20.673099,-50.046813
"3532702",-20.891606,-49.778244
"3532801",-21.062621,-49.515976
"3532827",-24.190622,-48.972913
"3532843",-20.372051,-50.910559
"3532868",-20.777820,-50.345753
"3532900",-21.774336,-48.549671
"3533007",-20.476002,-49.331105
"3533254",-20.988562,-48.917986
"3533304",-20.868657,-50.249361
"3533403",-22.784111,-47.285158
"3533502",-21.469169,-49.283797
"3533601",-20.704857,-47.729069
"3533700",-22.438088,-49.937939
"3533809",-22.953660,-49.383042
"3533908",-20.705239,-48.959614
"3534005",-20.617431,-49.243636
"3534104",-22.141948,-50.093727
"3534203",-20.201597,-49.355483
"3534302",-20.697874,-47.905833
"3534401",-23.528749,-46.789267
"3534500",-22.295353,-50.257365
"3534609",-21.732734,-50.873886
"3534708",-22.952689,-49.852433
"3534757",-19.922476,-50.401959
"3534906",-21.495566,-51.274214
"3535002",-20.321151,-49.497649
"3535101",-21.104714,-48.826665
"3535200",-20.438957,-50.748753
"3535309",-22.828805,-50.220934
"3535507",-22.459099,-50.626584
"3535606",-23.478379,-45.641849
"3535705",-21.019645,-48.764662
"3535804",-23.438482,-48.795209
"3535903",-20.063771,-50.594045
"3536000",-21.852910,-50.821706
"3536109",-23.102210,-48.401790
"3536208",-24.678264,-47.850096
"3536257",-20.271577,-50.037380
"3536307",-20.704206,-47.289415
"3536505",-22.748368,-47.145074
"3536570",-22.568388,-49.305567
"3536604",-20.066621,-49.463421
"3536703",-22.301112,-48.861108
"3536802",-22.775758,-46.441848
"3536901",-20.210108,-50.107008
"3537008",-20.205585,-47.439062
"3537107",-22.754747,-46.888555
"3537156",-22.816915,-50.802424
"3537206",-24.163713,-47.163529
"3537305",-21.405401,-50.095692
"3537404",-20.677748,-51.106473
"3537503",-23.120479,-47.978826
"3537602",-24.278974,-47.012785
"3537701",-21.571340,-50.643600
"3537800",-23.787004,-47.438143
"3537909",-23.856402,-47.728146
"3538006",-22.880044,-45.459347
"3538105",-21.209819,-48.911629
"3538204",-22.778688,-46.573427
"3538501",-22.590299,-45.173773
"3538600",-23.046872,-46.302257
"3538709",-22.726464,-47.784024
"3538808",-23.186921,-49.366078
"3538907",-21.957593,-49.413613
"3539004",-21.093852,-48.669421
"3539103",-23.378373,-46.984912
"3539301",-21.995923,-47.389877
"3539400",-22.424953,-49.191797
"3539509",-21.006222,-48.249359
"3539608",-21.001203,-49.935992
"3539707",-22.625224,-50.212735
"3539806",-23.530477,-46.346783
"3539905",-20.752460,-49.819968
"3540002",-22.029189,-50.187727
"3540101",-21.730188,-49.358907
"3540200",-20.984579,-48.064421
"3540259",-20.450658,-50.525106
"3540309",-20.174828,-49.757380
"3540408",-19.907280,-50.517295
"3540507",-23.173856,-48.117354
"3540606",-23.230332,-47.516914
"3540705",-21.842613,-47.447175
"3540754",-22.825323,-45.303412
"3540804",-21.075543,-49.391731
"3540853",-21.837523,-51.075197
"3540903",-21.344441,-48.086057
"3541000",-24.015061,-46.522925
"3541059",-22.818532,-48.696900
"3541109",-22.122170,-49.431761
"3541604",-21.524513,-49.870462
"3541653",-23.301018,-48.038617
"3541703",-22.205935,-50.645285
"3541802",-21.800554,-50.245259
"3541901",-22.504278,-44.785278
"3542008",-22.100195,-50.369275
"3542107",-23.045164,-47.583776
"3542206",-22.282764,-50.928330
"3542305",-23.253656,-45.526144
"3542404",-22.252533,-51.294060
"3542503",-21.883160,-49.180461
"3542602",-24.503989,-47.820753
"3542701",-20.648234,-47.505928
"3542800",-24.607317,-49.036564
"3542909",-22.060116,-48.185329
"3543006",-24.256168,-48.778147
"3543105",-20.448928,-47.573325
"3543204",-22.751662,-49.922650
"3543253",-24.188650,-48.358824
"3543303",-23.701034,-46.402805
"3543402",-21.210843,-47.821303
"3543501",-23.846870,-49.447805
"3543600",-20.060800,-47.440891
"3543709",-21.593879,-48.032031
"3543808",-21.681162,-50.717419
"3543907",-22.373918,-47.579894
"3544004",-22.850320,-47.598391
"3544103",-23.737858,-46.379457
"3544202",-20.023507,-49.709157
"3544301",-22.933033,-45.302623
"3544400",-21.360860,-50.785797
"3544509",-20.249728,-51.018316
"3544608",-21.470838,-49.575618
"3544707",-21.867800,-50.990284
"3544806",-21.347203,-49.502655
"3544905",-20.831525,-47.854604
"3545001",-23.580196,-45.842587
"3545100",-21.588039,-50.876296
"3545159",-22.871213,-47.731826
"3545209",-23.180475,-47.302600
"3545308",-23.652783,-47.580651
"3545407",-22.870874,-49.960755
"3545605",-21.317790,-48.819020
"3545704",-20.014159,-50.727701
"3545803",-22.800629,-47.428074
"3546009",-23.426395,-45.863298
"3546108",-20.066896,-50.908436
"3546207",-22.121339,-47.485592
"3546256",-21.274844,-47.439605
"3546306",-21.855496,-47.250134
"3546405",-22.809313,-49.568954
"3546504",-21.452546,-48.366819
"3546603",-20.241865,-50.950182
"3546702",-22.475090,-47.521340
"3546801",-23.288943,-46.242362
"3546900",-21.670818,-48.057403
"3547007",-22.564568,-48.154257
"3547205",-20.260726,-50.797099
"3547304",-23.449441,-46.916814
"3547403",-20.097153,-50.812702
"3547502",-21.682500,-47.507926
"3547601",-21.503776,-47.366217
"3547650",-20.258687,-50.720150
"3547809",-23.727960,-46.441587
"3547908",-21.092322,-47.195836
"3548005",-22.603277,-46.949915
"3548054",-20.873017,-50.554322
"3548104",-22.130318,-46.683490
"3548203",-22.831773,-45.698050
"3548401",-21.660195,-50.517985
"3548500",-23.868778,-46.291514
"3548609",-22.681397,-45.686807
"3548708",-23.812989,-46.550792
"3548807",-23.626141,-46.566063
"3548906",-21.918887,-47.867178
"3549003",-20.365799,-50.675866
"3549102",-21.977967,-46.802203
"3549201",-20.408402,-50.383463
"3549250",-20.520795,-50.356285
"3549409",-20.550516,-47.938549
"3549508",-20.587530,-47.627174
"3549607",-22.748894,-44.587253
"3549706",-21.603694,-46.879510
"3549805",-20.797234,-49.358107
"3549904",-23.090570,-45.928536
"3549953",-23.852414,-46.936362
"3550001",-23.240107,-45.253819
"3550100",-22.682260,-48.540427
"3550209",-23.913948,-47.993348
"3550308",-23.650081,-46.648111
"3550407",-22.558186,-47.924681
"3550506",-22.678940,-49.772314
"3550605",-23.548975,-47.109559
"3550704",-23.752644,-45.606316
"3550803",-21.754050,-46.752978
"3550902",-21.461521,-47.568273
"3551009",-23.959201,-46.488382
"3551108",-23.664290,-47.785798
"3551207",-23.257509,-49.481748
"3551306",-20.629159,-49.915900
"3551405",-21.316059,-47.549694
"3551504",-21.216919,-47.612337
"3551603",-22.589115,-46.687281
"3551702",-21.122917,-48.008900
"3551801",-24.273918,-47.934123
"3551900",-20.793140,-48.793763
"3552007",-22.734654,-44.840917
"3552106",-22.611169,-46.524399
"3552205",-23.464623,-47.446663
"3552304",-20.667589,-50.900934
"3552403",-22.841861,-47.263000
"3552502",-23.608388,-46.310448
"3552551",-20.472918,-51.075621
"3552601",-20.931906,-49.028894
"3552700",-21.712522,-48.629060
"3552809",-23.620534,-46.786371
"3553005",-23.474468,-49.397380
"3553104",-21.132183,-48.530298
"3553203",-21.132692,-48.428250
"3553302",-21.601783,-47.239027
"3553401",-20.531235,-49.646474
"3553500",-24.008695,-47.619392
"3553609",-21.450777,-46.741861
"3553658",-21.069268,-48.399430
"3553708",-21.425586,-48.537901
"3553807",-23.530185,-49.234572
"3553856",-23.943303,-48.687935
"3553955",-22.763483,-50.601408
"3554003",-23.362079,-47.869514
"3554102",-23.087113,-45.502395
"3554201",-23.342506,-49.306568
"3554409",-20.778767,-48.345776
"3554508",-23.049436,-47.707653
"3554607",-23.195791,-49.610388
"3554656",-23.250087,-48.212682
"3554706",-22.444588,-48.164437
"3554755",-22.032292,-48.345151
"3554805",-22.940834,-45.604244
"3554904",-20.273744,-50.869589
"3554953",-22.830276,-46.687624
"3555000",-21.947290,-50.534614
"3555208",-20.940486,-50.111266
"3555307",-20.083547,-50.456763
"3555356",-21.219744,-49.748208
"3555406",-23.382525,-45.024199
"3555505",-22.544315,-49.665895
"3555604",-20.936941,-49.157706
"3555703",-20.890531,-49.887257
"3555802",-20.208925,-50.652528
"3555901",-21.765975,-49.296288
"3556008",-21.205203,-49.265173
"3556107",-20.420531,-50.101741
"3556206",-22.975115,-46.981284
"3556305",-21.203104,-50.923868
"3556354",-22.890187,-46.414480
"3556404",-21.860679,-46.898984
"3556453",-23.620887,-47.014705
"3556503",-23.219272,-46.824909
"3556602",-22.234058,-49.826195
"3556701",-23.046694,-46.979218
"3556800",-20.884382,-48.309864
"3556909",-21.176698,-48.649421
"3556958",-20.198409,-50.485487
"3557006",-23.580032,-47.406613
"3557105",-20.457818,-49.989097
"3557154",-21.125467,-50.049414
"3557204",-23.046334,-49.726539
"3557303",-22.236074,-46.943078
"4200051",-27.584075,-51.056297
"4200200",-27.454695,-49.824413
"4200309",-27.327164,-49.720419
"4200606",-27.733092,-48.936393
"4200705",-27.705680,-49.331353
"4200903",-27.542974,-49.067289
"4201000",-27.730613,-51.079715
"4201109",-27.879957,-49.139581
"4201208",-27.497346,-48.831618
"4201257",-27.123694,-49.364268
"4201307",-26.461935,-48.758178
"4201406",-28.942069,-49.471385
"4201505",-28.237682,-49.015118
"4201604",-26.921166,-51.336778
"4201703",-26.973362,-49.395633
"4201802",-27.437161,-49.742115
"4201901",-27.329328,-49.590088
"4201950",-29.019156,-49.474793
"4202008",-27.004715,-48.620571
"4202057",-26.446244,-48.653577
"4202073",-29.153079,-49.615357
"4202107",-26.662050,-48.726947
"4202131",-26.418114,-50.487755
"4202206",-26.800625,-49.435285
"4202305",-27.433407,-48.694368
"4202404",-26.885005,-49.097025
"4202438",-27.763004,-49.909444
"4202453",-27.173172,-48.520506
"4202503",-28.360970,-49.652690
"4202602",-27.785065,-49.563475
"4202701",-27.218405,-49.123598
"4202800",-28.240905,-49.142834
"4202859",-27.368391,-49.903281
"4202875",-27.346695,-50.845251
"4202909",-27.124698,-48.909711
"4203154",-26.621419,-51.007155
"4203204",-27.070870,-48.708848
"4203253",-28.062391,-50.606454
"4203303",-26.120287,-49.217178
"4203402",-27.846824,-50.771678
"4203709",-27.234607,-48.802570
"4203808",-26.248303,-50.533428
"4203956",-28.455423,-48.943530
"4204178",-27.775660,-50.932501
"4204194",-27.582420,-49.556347
"4204251",-28.598372,-49.334007
"4204509",-26.441204,-49.325542
"4204558",-27.597193,-50.378583
"4204608",-28.715468,-49.379582
"4204806",-27.293090,-50.617573
"4205100",-26.988293,-49.776789
"4205159",-26.704979,-49.553845
"4205191",-28.990369,-49.654253
"4205407",-27.577897,-48.508171
"4205456",-28.781622,-49.493227
"4205506",-27.037486,-50.872056
"4205555",-27.191429,-50.765360
"4205704",-28.046565,-48.658783
"4205803",-26.056940,-48.867243
"4205902",-26.931012,-48.965810
"4206009",-27.372126,-48.579162
"4206108",-28.154639,-49.314690
"4206207",-28.353428,-49.020123
"4206306",-27.103260,-49.021274
"4206504",-26.476249,-48.945178
"4206751",-27.208184,-51.215710
"4206900",-27.017661,-49.528318
"4207007",-28.751473,-49.277486
"4207106",-26.858963,-48.856952
"4207205",-28.231059,-48.834970
"4207304",-28.194741,-48.702937
"4207403",-27.502479,-49.405414
"4207502",-26.994351,-49.224105
"4207577",-26.987596,-51.275652
"4207908",-26.357478,-50.760717
"4208104",-26.471974,-49.891580
"4208203",-26.968733,-48.753150
"4208302",-27.108657,-48.633720
"4208450",-26.082115,-48.651583
"4208500",-27.452843,-49.539074
"4208708",-28.995003,-49.847849
"4208807",-28.657985,-49.044513
"4208906",-26.481273,-49.159981
"4209102",-26.244191,-48.951379
"4209151",-26.859061,-49.646184
