,casesPer100K,deathsPer100K,date,cod
22,1.4716270308453026,0.0,2020-04-20,240200
23,1.4716270308453026,0.0,2020-04-21,240200
24,1.4716270308453026,0.0,2020-04-22,240200
25,1.4716270308453026,0.0,2020-04-23,240200
26,1.4716270308453026,0.0,2020-04-24,240200
27,1.4716270308453026,0.0,2020-04-25,240200
28,1.4716270308453026,0.0,2020-04-26,240200
29,1.4716270308453026,0.0,2020-04-27,240200
30,1.4716270308453026,0.0,2020-04-28,240200
31,1.4716270308453026,0.0,2020-04-29,240200
32,1.4716270308453026,0.0,2020-04-30,240200
33,1.4716270308453026,0.0,2020-05-01,240200
34,1.4716270308453026,0.0,2020-05-02,240200
35,1.4716270308453026,0.0,2020-05-03,240200
36,1.4716270308453026,0.0,2020-05-04,240200
37,1.4716270308453026,0.0,2020-05-05,240200
38,1.4716270308453026,0.0,2020-05-06,240200
39,1.4716270308453026,0.0,2020-05-07,240200
40,1.4716270308453026,0.0,2020-05-08,240200
41,1.4716270308453026,0.0,2020-05-09,240200
42,1.4716270308453026,0.0,2020-05-10,240200
43,1.4716270308453026,0.0,2020-05-11,240200
44,1.4716270308453026,0.0,2020-05-12,240200
45,1.4716270308453026,0.0,2020-05-13,240200
0,8.91503967192654,0.0,2020-04-23,240210
1,8.91503967192654,0.0,2020-04-24,240210
2,8.91503967192654,0.0,2020-04-25,240210
3,8.91503967192654,0.0,2020-04-26,240210
4,8.91503967192654,0.0,2020-04-27,240210
5,8.91503967192654,0.0,2020-04-28,240210
6,8.91503967192654,0.0,2020-04-29,240210
7,8.91503967192654,0.0,2020-04-30,240210
8,8.91503967192654,0.0,2020-05-01,240210
9,8.91503967192654,0.0,2020-05-02,240210
10,8.91503967192654,0.0,2020-05-03,240210
11,8.91503967192654,0.0,2020-05-04,240210
12,8.91503967192654,0.0,2020-05-05,240210
13,8.91503967192654,0.0,2020-05-06,240210
14,8.91503967192654,0.0,2020-05-07,240210
15,8.91503967192654,0.0,2020-05-08,240210
16,8.91503967192654,0.0,2020-05-09,240210
17,8.91503967192654,0.0,2020-05-10,240210
18,8.91503967192654,0.0,2020-05-11,240210
19,8.91503967192654,0.0,2020-05-12,240210
20,8.91503967192654,0.0,2020-05-13,240210
0,8.7524798692963,0.0,2020-04-13,240220
1,8.7524798692963,0.0,2020-04-14,240220
2,8.7524798692963,0.0,2020-04-15,240220
3,8.7524798692963,0.0,2020-04-16,240220
4,8.7524798692963,0.0,2020-04-17,240220
5,8.7524798692963,0.0,2020-04-18,240220
6,8.7524798692963,0.0,2020-04-19,240220
7,8.7524798692963,0.0,2020-04-20,240220
8,8.7524798692963,0.0,2020-04-21,240220
9,8.7524798692963,0.0,2020-04-22,240220
10,8.7524798692963,0.0,2020-04-23,240220
11,8.7524798692963,0.0,2020-04-24,240220
12,8.7524798692963,0.0,2020-04-25,240220
13,8.7524798692963,0.0,2020-04-26,240220
14,8.7524798692963,0.0,2020-04-27,240220
15,8.7524798692963,0.0,2020-04-28,240220
16,8.7524798692963,0.0,2020-04-29,240220
17,8.7524798692963,0.0,2020-04-30,240220
18,8.7524798692963,0.0,2020-05-01,240220
19,8.7524798692963,0.0,2020-05-02,240220
20,8.7524798692963,0.0,2020-05-03,240220
21,8.7524798692963,0.0,2020-05-04,240220
22,8.7524798692963,0.0,2020-05-05,240220
23,8.7524798692963,0.0,2020-05-06,240220
24,8.7524798692963,0.0,2020-05-07,240220
25,8.7524798692963,0.0,2020-05-08,240220
26,8.7524798692963,0.0,2020-05-09,240220
27,8.7524798692963,0.0,2020-05-10,240220
28,8.7524798692963,0.0,2020-05-11,240220
29,8.7524798692963,0.0,2020-05-12,240220
30,8.7524798692963,0.0,2020-05-13,240220
0,4.879715024642562,0.0,2020-04-03,240230
1,4.879715024642562,0.0,2020-04-04,240230
2,4.879715024642562,0.0,2020-04-05,240230
3,4.879715024642562,0.0,2020-04-06,240230
4,4.879715024642562,0.0,2020-04-07,240230
5,4.879715024642562,0.0,2020-04-08,240230
6,4.879715024642562,0.0,2020-04-09,240230
7,4.879715024642562,0.0,2020-04-10,240230
8,4.879715024642562,0.0,2020-04-11,240230
9,4.879715024642562,0.0,2020-04-12,240230
10,4.879715024642562,0.0,2020-04-13,240230
11,4.879715024642562,0.0,2020-04-14,240230
12,4.879715024642562,0.0,2020-04-15,240230
13,4.879715024642562,0.0,2020-04-16,240230
14,4.879715024642562,0.0,2020-04-17,240230
15,4.879715024642562,0.0,2020-04-18,240230
16,4.879715024642562,0.0,2020-04-19,240230
17,4.879715024642562,0.0,2020-04-20,240230
18,4.879715024642562,0.0,2020-04-21,240230
19,4.879715024642562,0.0,2020-04-22,240230
20,4.879715024642562,0.0,2020-04-23,240230
21,4.879715024642562,0.0,2020-04-24,240230
22,4.879715024642562,0.0,2020-04-25,240230
23,4.879715024642562,0.0,2020-04-26,240230
24,4.879715024642562,0.0,2020-04-27,240230
25,4.879715024642562,0.0,2020-04-28,240230
26,4.879715024642562,0.0,2020-04-29,240230
27,4.879715024642562,0.0,2020-04-30,240230
28,4.879715024642562,0.0,2020-05-01,240230
29,4.879715024642562,0.0,2020-05-02,240230
30,4.879715024642562,0.0,2020-05-03,240230
31,4.879715024642562,0.0,2020-05-04,240230
32,4.879715024642562,0.0,2020-05-05,240230
33,4.879715024642562,0.0,2020-05-06,240230
34,4.879715024642562,0.0,2020-05-07,240230
35,4.879715024642562,0.0,2020-05-08,240230
36,4.879715024642562,0.0,2020-05-09,240230
37,4.879715024642562,0.0,2020-05-10,240230
38,4.879715024642562,0.0,2020-05-11,240230
39,4.879715024642562,0.0,2020-05-12,240230
40,4.879715024642562,0.0,2020-05-13,240230
0,12.224938875305623,0.0,2020-04-23,240240
1,12.224938875305623,0.0,2020-04-24,240240
2,12.224938875305623,0.0,2020-04-25,240240
3,12.224938875305623,0.0,2020-04-26,240240
4,12.224938875305623,0.0,2020-04-27,240240
5,12.224938875305623,0.0,2020-04-28,240240
6,12.224938875305623,0.0,2020-04-29,240240
7,12.224938875305623,0.0,2020-04-30,240240
8,12.224938875305623,0.0,2020-05-01,240240
9,12.224938875305623,0.0,2020-05-02,240240
10,12.224938875305623,0.0,2020-05-03,240240
11,12.224938875305623,0.0,2020-05-04,240240
12,12.224938875305623,0.0,2020-05-05,240240
13,12.224938875305623,0.0,2020-05-06,240240
14,12.224938875305623,0.0,2020-05-07,240240
15,12.224938875305623,0.0,2020-05-08,240240
16,12.224938875305623,0.0,2020-05-09,240240
17,12.224938875305623,0.0,2020-05-10,240240
18,12.224938875305623,0.0,2020-05-11,240240
19,12.224938875305623,0.0,2020-05-12,240240
20,12.224938875305623,0.0,2020-05-13,240240
0,9.294544102611766,0.0,2020-03-30,240250
1,9.294544102611766,0.0,2020-03-31,240250
2,9.294544102611766,0.0,2020-04-01,240250
3,9.294544102611766,0.0,2020-04-02,240250
4,9.294544102611766,0.0,2020-04-03,240250
5,9.294544102611766,0.0,2020-04-04,240250
6,9.294544102611766,0.0,2020-04-05,240250
7,9.294544102611766,0.0,2020-04-06,240250
8,9.294544102611766,0.0,2020-04-07,240250
9,9.294544102611766,0.0,2020-04-08,240250
10,9.294544102611766,0.0,2020-04-09,240250
11,9.294544102611766,0.0,2020-04-10,240250
12,9.294544102611766,0.0,2020-04-11,240250
13,9.294544102611766,0.0,2020-04-12,240250
14,9.294544102611766,0.0,2020-04-13,240250
15,9.294544102611766,0.0,2020-04-14,240250
16,9.294544102611766,0.0,2020-04-15,240250
17,9.294544102611766,0.0,2020-04-16,240250
18,9.294544102611766,0.0,2020-04-17,240250
19,9.294544102611766,0.0,2020-04-18,240250
20,9.294544102611766,0.0,2020-04-19,240250
21,9.294544102611766,0.0,2020-04-20,240250
22,9.294544102611766,0.0,2020-04-21,240250
23,9.294544102611766,0.0,2020-04-22,240250
24,9.294544102611766,0.0,2020-04-23,240250
25,9.294544102611766,0.0,2020-04-24,240250
26,9.294544102611766,0.0,2020-04-25,240250
27,9.294544102611766,0.0,2020-04-26,240250
28,9.294544102611766,0.0,2020-04-27,240250
29,9.294544102611766,0.0,2020-04-28,240250
30,9.294544102611766,0.0,2020-04-29,240250
31,9.294544102611766,0.0,2020-04-30,240250
32,9.294544102611766,0.0,2020-05-01,240250
33,9.294544102611766,0.0,2020-05-02,240250
34,9.294544102611766,0.0,2020-05-03,240250
35,9.294544102611766,0.0,2020-05-04,240250
36,9.294544102611766,0.0,2020-05-05,240250
37,9.294544102611766,0.0,2020-05-06,240250
38,9.294544102611766,0.0,2020-05-07,240250
39,9.294544102611766,0.0,2020-05-08,240250
40,9.294544102611766,0.0,2020-05-09,240250
41,9.294544102611766,0.0,2020-05-10,240250
42,9.294544102611766,0.0,2020-05-11,240250
43,9.294544102611766,0.0,2020-05-12,240250
44,9.294544102611766,0.0,2020-05-13,240250
0,1.360599752370845,0.0,2020-04-01,240260
1,1.360599752370845,0.0,2020-04-02,240260
2,1.360599752370845,0.0,2020-04-03,240260
3,1.360599752370845,0.0,2020-04-04,240260
4,1.360599752370845,0.0,2020-04-05,240260
5,1.360599752370845,0.0,2020-04-06,240260
6,1.360599752370845,0.0,2020-04-07,240260
7,1.360599752370845,0.0,2020-04-08,240260
8,1.360599752370845,0.0,2020-04-09,240260
9,1.360599752370845,0.0,2020-04-10,240260
10,1.360599752370845,0.0,2020-04-11,240260
11,1.360599752370845,0.0,2020-04-12,240260
12,1.360599752370845,0.0,2020-04-13,240260
13,1.360599752370845,0.0,2020-04-14,240260
14,1.360599752370845,0.0,2020-04-15,240260
15,1.360599752370845,0.0,2020-04-16,240260
16,1.360599752370845,0.0,2020-04-17,240260
17,1.360599752370845,0.0,2020-04-18,240260
18,1.360599752370845,0.0,2020-04-19,240260
19,1.360599752370845,0.0,2020-04-20,240260
20,1.360599752370845,0.0,2020-04-21,240260
21,1.360599752370845,0.0,2020-04-22,240260
22,1.360599752370845,0.0,2020-04-23,240260
23,1.360599752370845,0.0,2020-04-24,240260
24,1.360599752370845,0.0,2020-04-25,240260
25,1.360599752370845,0.0,2020-04-26,240260
26,1.360599752370845,0.0,2020-04-27,240260
27,1.360599752370845,0.0,2020-04-28,240260
28,1.360599752370845,0.0,2020-04-29,240260
29,1.360599752370845,0.0,2020-04-30,240260
30,1.360599752370845,0.0,2020-05-01,240260
31,1.360599752370845,0.0,2020-05-02,240260
32,1.360599752370845,0.0,2020-05-03,240260
33,1.360599752370845,0.0,2020-05-04,240260
34,1.360599752370845,0.0,2020-05-05,240260
35,1.360599752370845,0.0,2020-05-06,240260
36,1.360599752370845,0.0,2020-05-07,240260
37,1.360599752370845,0.0,2020-05-08,240260
38,1.360599752370845,0.0,2020-05-09,240260
39,1.360599752370845,0.0,2020-05-10,240260
40,1.360599752370845,0.0,2020-05-11,240260
41,1.360599752370845,0.0,2020-05-12,240260
42,1.360599752370845,0.0,2020-05-13,240260
0,8.945343948474818,8.945343948474818,2020-04-12,240270
1,8.945343948474818,8.945343948474818,2020-04-13,240270
2,8.945343948474818,8.945343948474818,2020-04-14,240270
3,8.945343948474818,8.945343948474818,2020-04-15,240270
4,8.945343948474818,8.945343948474818,2020-04-16,240270
5,8.945343948474818,8.945343948474818,2020-04-17,240270
6,8.945343948474818,8.945343948474818,2020-04-18,240270
7,8.945343948474818,8.945343948474818,2020-04-19,240270
8,8.945343948474818,8.945343948474818,2020-04-20,240270
9,8.945343948474818,8.945343948474818,2020-04-21,240270
10,8.945343948474818,8.945343948474818,2020-04-22,240270
11,8.945343948474818,8.945343948474818,2020-04-23,240270
12,8.945343948474818,8.945343948474818,2020-04-24,240270
13,8.945343948474818,8.945343948474818,2020-04-25,240270
14,8.945343948474818,8.945343948474818,2020-04-26,240270
15,8.945343948474818,8.945343948474818,2020-04-27,240270
16,8.945343948474818,8.945343948474818,2020-04-28,240270
17,8.945343948474818,8.945343948474818,2020-04-29,240270
18,8.945343948474818,8.945343948474818,2020-04-30,240270
19,8.945343948474818,8.945343948474818,2020-05-01,240270
20,8.945343948474818,8.945343948474818,2020-05-02,240270
21,8.945343948474818,8.945343948474818,2020-05-03,240270
22,8.945343948474818,8.945343948474818,2020-05-04,240270
23,8.945343948474818,8.945343948474818,2020-05-05,240270
24,8.945343948474818,8.945343948474818,2020-05-06,240270
25,8.945343948474818,8.945343948474818,2020-05-07,240270
26,8.945343948474818,8.945343948474818,2020-05-08,240270
27,8.945343948474818,8.945343948474818,2020-05-09,240270
28,8.945343948474818,8.945343948474818,2020-05-10,240270
29,8.945343948474818,8.945343948474818,2020-05-11,240270
30,8.945343948474818,8.945343948474818,2020-05-12,240270
31,8.945343948474818,8.945343948474818,2020-05-13,240270
0,20.358306188925077,0.0,2020-04-15,240290
1,20.358306188925077,0.0,2020-04-16,240290
2,20.358306188925077,0.0,2020-04-17,240290
3,20.358306188925077,0.0,2020-04-18,240290
4,20.358306188925077,0.0,2020-04-19,240290
5,20.358306188925077,0.0,2020-04-20,240290
6,20.358306188925077,0.0,2020-04-21,240290
7,20.358306188925077,0.0,2020-04-22,240290
8,20.358306188925077,0.0,2020-04-23,240290
9,20.358306188925077,0.0,2020-04-24,240290
10,20.358306188925077,0.0,2020-04-25,240290
11,20.358306188925077,0.0,2020-04-26,240290
12,20.358306188925077,0.0,2020-04-27,240290
13,20.358306188925077,0.0,2020-04-28,240290
14,20.358306188925077,0.0,2020-04-29,240290
15,20.358306188925077,0.0,2020-04-30,240290
16,20.358306188925077,0.0,2020-05-01,240290
17,20.358306188925077,0.0,2020-05-02,240290
18,20.358306188925077,0.0,2020-05-03,240290
19,20.358306188925077,0.0,2020-05-04,240290
20,20.358306188925077,0.0,2020-05-05,240290
21,20.358306188925077,0.0,2020-05-06,240290
22,20.358306188925077,0.0,2020-05-07,240290
23,20.358306188925077,0.0,2020-05-08,240290
24,20.358306188925077,0.0,2020-05-09,240290
25,20.358306188925077,0.0,2020-05-10,240290
26,20.358306188925077,0.0,2020-05-11,240290
27,20.358306188925077,0.0,2020-05-12,240290
28,20.358306188925077,0.0,2020-05-13,240290
0,2.232840619836556,0.0,2020-04-14,240310
1,2.232840619836556,0.0,2020-04-15,240310
2,2.232840619836556,0.0,2020-04-16,240310
3,2.232840619836556,0.0,2020-04-17,240310
4,2.232840619836556,0.0,2020-04-18,240310
5,2.232840619836556,0.0,2020-04-19,240310
6,2.232840619836556,0.0,2020-04-20,240310
7,2.232840619836556,0.0,2020-04-21,240310
8,2.232840619836556,0.0,2020-04-22,240310
9,2.232840619836556,0.0,2020-04-23,240310
10,2.232840619836556,0.0,2020-04-24,240310
11,2.232840619836556,0.0,2020-04-25,240310
12,2.232840619836556,0.0,2020-04-26,240310
13,2.232840619836556,0.0,2020-04-27,240310
14,2.232840619836556,0.0,2020-04-28,240310
15,2.232840619836556,0.0,2020-04-29,240310
16,2.232840619836556,0.0,2020-04-30,240310
17,2.232840619836556,0.0,2020-05-01,240310
18,2.232840619836556,0.0,2020-05-02,240310
19,2.232840619836556,0.0,2020-05-03,240310
20,2.232840619836556,0.0,2020-05-04,240310
21,2.232840619836556,0.0,2020-05-05,240310
22,2.232840619836556,0.0,2020-05-06,240310
23,2.232840619836556,0.0,2020-05-07,240310
24,2.232840619836556,0.0,2020-05-08,240310
25,2.232840619836556,0.0,2020-05-09,240310
26,2.232840619836556,0.0,2020-05-10,240310
27,2.232840619836556,0.0,2020-05-11,240310
28,2.232840619836556,0.0,2020-05-12,240310
29,2.232840619836556,0.0,2020-05-13,240310
0,2.2947270995796827,0.0,2020-03-28,240325
1,2.2947270995796827,0.0,2020-03-29,240325
2,2.2947270995796827,0.0,2020-03-30,240325
3,2.2947270995796827,0.0,2020-03-31,240325
4,2.2947270995796827,0.0,2020-04-01,240325
5,2.2947270995796827,0.0,2020-04-02,240325
6,2.2947270995796827,0.0,2020-04-03,240325
7,2.2947270995796827,0.0,2020-04-04,240325
8,2.2947270995796827,0.0,2020-04-05,240325
9,2.2947270995796827,0.0,2020-04-06,240325
10,2.2947270995796827,0.0,2020-04-07,240325
11,2.2947270995796827,0.0,2020-04-08,240325
12,2.2947270995796827,0.0,2020-04-09,240325
13,2.2947270995796827,0.0,2020-04-10,240325
14,2.2947270995796827,0.0,2020-04-11,240325
15,2.2947270995796827,0.0,2020-04-12,240325
16,2.2947270995796827,0.0,2020-04-13,240325
17,2.2947270995796827,0.0,2020-04-14,240325
18,2.2947270995796827,0.0,2020-04-15,240325
19,2.2947270995796827,0.0,2020-04-16,240325
20,2.2947270995796827,0.0,2020-04-17,240325
21,2.2947270995796827,0.0,2020-04-18,240325
22,2.2947270995796827,0.0,2020-04-19,240325
23,2.2947270995796827,0.0,2020-04-20,240325
24,2.2947270995796827,0.0,2020-04-21,240325
25,2.2947270995796827,0.0,2020-04-22,240325
26,2.2947270995796827,0.0,2020-04-23,240325
27,2.2947270995796827,0.0,2020-04-24,240325
28,2.2947270995796827,0.0,2020-04-25,240325
29,2.2947270995796827,0.0,2020-04-26,240325
30,2.2947270995796827,0.0,2020-04-27,240325
31,2.2947270995796827,0.0,2020-04-28,240325
32,2.2947270995796827,0.0,2020-04-29,240325
33,2.2947270995796827,0.0,2020-04-30,240325
34,2.2947270995796827,0.0,2020-05-01,240325
35,2.2947270995796827,0.0,2020-05-02,240325
36,2.2947270995796827,0.0,2020-05-03,240325
37,2.2947270995796827,0.0,2020-05-04,240325
38,2.2947270995796827,0.0,2020-05-05,240325
39,2.2947270995796827,0.0,2020-05-06,240325
40,2.2947270995796827,0.0,2020-05-07,240325
41,2.2947270995796827,0.0,2020-05-08,240325
42,2.2947270995796827,0.0,2020-05-09,240325
43,2.2947270995796827,0.0,2020-05-10,240325
44,2.2947270995796827,0.0,2020-05-11,240325
45,2.2947270995796827,0.0,2020-05-12,240325
46,2.2947270995796827,0.0,2020-05-13,240325
0,17.736786094359697,0.0,2020-04-11,240330
1,17.736786094359697,0.0,2020-04-12,240330
2,17.736786094359697,0.0,2020-04-13,240330
3,17.736786094359697,0.0,2020-04-14,240330
4,17.736786094359697,0.0,2020-04-15,240330
5,17.736786094359697,0.0,2020-04-16,240330
6,17.736786094359697,0.0,2020-04-17,240330
7,17.736786094359697,0.0,2020-04-18,240330
8,17.736786094359697,0.0,2020-04-19,240330
9,17.736786094359697,0.0,2020-04-20,240330
10,17.736786094359697,0.0,2020-04-21,240330
11,17.736786094359697,0.0,2020-04-22,240330
12,17.736786094359697,0.0,2020-04-23,240330
13,17.736786094359697,0.0,2020-04-24,240330
14,17.736786094359697,0.0,2020-04-25,240330
15,17.736786094359697,0.0,2020-04-26,240330
16,17.736786094359697,0.0,2020-04-27,240330
17,17.736786094359697,0.0,2020-04-28,240330
18,17.736786094359697,0.0,2020-04-29,240330
19,17.736786094359697,0.0,2020-04-30,240330
20,17.736786094359697,0.0,2020-05-01,240330
21,17.736786094359697,0.0,2020-05-02,240330
22,17.736786094359697,0.0,2020-05-03,240330
23,17.736786094359697,0.0,2020-05-04,240330
24,17.736786094359697,0.0,2020-05-05,240330
25,17.736786094359697,0.0,2020-05-06,240330
26,17.736786094359697,0.0,2020-05-07,240330
27,17.736786094359697,0.0,2020-05-08,240330
28,17.736786094359697,0.0,2020-05-09,240330
29,17.736786094359697,0.0,2020-05-10,240330
30,17.736786094359697,0.0,2020-05-11,240330
31,17.736786094359697,0.0,2020-05-12,240330
32,17.736786094359697,0.0,2020-05-13,240330
0,17.492915369275448,0.0,2020-04-03,240360
1,17.492915369275448,0.0,2020-04-04,240360
2,17.492915369275448,0.0,2020-04-05,240360
3,17.492915369275448,0.0,2020-04-06,240360
4,17.492915369275448,0.0,2020-04-07,240360
5,17.492915369275448,0.0,2020-04-08,240360
6,17.492915369275448,0.0,2020-04-09,240360
7,17.492915369275448,0.0,2020-04-10,240360
8,17.492915369275448,0.0,2020-04-11,240360
9,17.492915369275448,0.0,2020-04-12,240360
10,17.492915369275448,0.0,2020-04-13,240360
11,17.492915369275448,0.0,2020-04-14,240360
12,17.492915369275448,0.0,2020-04-15,240360
13,17.492915369275448,0.0,2020-04-16,240360
14,17.492915369275448,0.0,2020-04-17,240360
15,17.492915369275448,0.0,2020-04-18,240360
16,17.492915369275448,0.0,2020-04-19,240360
17,17.492915369275448,0.0,2020-04-20,240360
18,17.492915369275448,0.0,2020-04-21,240360
19,17.492915369275448,0.0,2020-04-22,240360
20,17.492915369275448,0.0,2020-04-23,240360
21,17.492915369275448,0.0,2020-04-24,240360
22,17.492915369275448,0.0,2020-04-25,240360
23,17.492915369275448,0.0,2020-04-26,240360
24,17.492915369275448,0.0,2020-04-27,240360
25,17.492915369275448,0.0,2020-04-28,240360
26,17.492915369275448,0.0,2020-04-29,240360
27,17.492915369275448,0.0,2020-04-30,240360
28,17.492915369275448,0.0,2020-05-01,240360
29,17.492915369275448,0.0,2020-05-02,240360
30,17.492915369275448,0.0,2020-05-03,240360
31,17.492915369275448,0.0,2020-05-04,240360
32,17.492915369275448,0.0,2020-05-05,240360
33,17.492915369275448,0.0,2020-05-06,240360
34,17.492915369275448,0.0,2020-05-07,240360
35,17.492915369275448,0.0,2020-05-08,240360
36,17.492915369275448,0.0,2020-05-09,240360
37,17.492915369275448,0.0,2020-05-10,240360
38,17.492915369275448,0.0,2020-05-11,240360
39,17.492915369275448,0.0,2020-05-12,240360
40,17.492915369275448,0.0,2020-05-13,240360
0,16.70843776106934,0.0,2020-05-05,240370
1,16.70843776106934,0.0,2020-05-06,240370
2,16.70843776106934,0.0,2020-05-07,240370
3,16.70843776106934,0.0,2020-05-08,240370
4,16.70843776106934,0.0,2020-05-09,240370
5,16.70843776106934,0.0,2020-05-10,240370
6,16.70843776106934,0.0,2020-05-11,240370
7,16.70843776106934,0.0,2020-05-12,240370
8,16.70843776106934,0.0,2020-05-13,240370
0,32.74394237066143,0.0,2020-04-23,240375
1,32.74394237066143,0.0,2020-04-24,240375
2,32.74394237066143,0.0,2020-04-25,240375
3,32.74394237066143,0.0,2020-04-26,240375
4,32.74394237066143,0.0,2020-04-27,240375
5,32.74394237066143,0.0,2020-04-28,240375
6,32.74394237066143,0.0,2020-04-29,240375
7,32.74394237066143,0.0,2020-04-30,240375
8,32.74394237066143,0.0,2020-05-01,240375
9,32.74394237066143,0.0,2020-05-02,240375
10,32.74394237066143,0.0,2020-05-03,240375
11,32.74394237066143,0.0,2020-05-04,240375
12,32.74394237066143,0.0,2020-05-05,240375
13,32.74394237066143,0.0,2020-05-06,240375
14,32.74394237066143,0.0,2020-05-07,240375
15,32.74394237066143,0.0,2020-05-08,240375
16,32.74394237066143,0.0,2020-05-09,240375
17,32.74394237066143,0.0,2020-05-10,240375
18,32.74394237066143,0.0,2020-05-11,240375
19,32.74394237066143,0.0,2020-05-12,240375
20,32.74394237066143,0.0,2020-05-13,240375
0,3.7982376177453663,0.0,2020-05-06,240420
1,3.7982376177453663,0.0,2020-05-07,240420
2,3.7982376177453663,0.0,2020-05-08,240420
3,3.7982376177453663,0.0,2020-05-09,240420
4,3.7982376177453663,0.0,2020-05-10,240420
5,3.7982376177453663,0.0,2020-05-11,240420
6,3.7982376177453663,0.0,2020-05-12,240420
7,3.7982376177453663,0.0,2020-05-13,240420
0,7.670476336580503,0.0,2020-05-13,240430
0,9.631127805065976,0.0,2020-05-05,240440
1,9.631127805065976,0.0,2020-05-06,240440
2,9.631127805065976,0.0,2020-05-07,240440
3,9.631127805065976,0.0,2020-05-08,240440
4,9.631127805065976,0.0,2020-05-09,240440
5,9.631127805065976,0.0,2020-05-10,240440
6,9.631127805065976,0.0,2020-05-11,240440
7,9.631127805065976,0.0,2020-05-12,240440
8,9.631127805065976,0.0,2020-05-13,240440
0,6.386103838048407,0.0,2020-04-26,240450
1,6.386103838048407,0.0,2020-04-27,240450
2,6.386103838048407,0.0,2020-04-28,240450
3,6.386103838048407,0.0,2020-04-29,240450
4,6.386103838048407,0.0,2020-04-30,240450
5,6.386103838048407,0.0,2020-05-01,240450
6,6.386103838048407,0.0,2020-05-02,240450
7,6.386103838048407,0.0,2020-05-03,240450
8,6.386103838048407,0.0,2020-05-04,240450
9,6.386103838048407,0.0,2020-05-05,240450
10,6.386103838048407,0.0,2020-05-06,240450
11,6.386103838048407,0.0,2020-05-07,240450
12,6.386103838048407,0.0,2020-05-08,240450
13,6.386103838048407,0.0,2020-05-09,240450
14,6.386103838048407,0.0,2020-05-10,240450
15,6.386103838048407,0.0,2020-05-11,240450
16,6.386103838048407,0.0,2020-05-12,240450
17,6.386103838048407,0.0,2020-05-13,240450
0,7.26427429899753,0.0,2020-04-20,240460
1,7.26427429899753,0.0,2020-04-21,240460
2,7.26427429899753,0.0,2020-04-22,240460
3,7.26427429899753,0.0,2020-04-23,240460
4,7.26427429899753,0.0,2020-04-24,240460
5,7.26427429899753,0.0,2020-04-25,240460
6,7.26427429899753,0.0,2020-04-26,240460
7,7.26427429899753,0.0,2020-04-27,240460
8,7.26427429899753,0.0,2020-04-28,240460
9,7.26427429899753,0.0,2020-04-29,240460
10,7.26427429899753,0.0,2020-04-30,240460
11,7.26427429899753,0.0,2020-05-01,240460
12,7.26427429899753,0.0,2020-05-02,240460
13,7.26427429899753,0.0,2020-05-03,240460
14,7.26427429899753,0.0,2020-05-04,240460
15,7.26427429899753,0.0,2020-05-05,240460
16,7.26427429899753,0.0,2020-05-06,240460
17,7.26427429899753,0.0,2020-05-07,240460
18,7.26427429899753,0.0,2020-05-08,240460
19,7.26427429899753,0.0,2020-05-09,240460
20,7.26427429899753,0.0,2020-05-10,240460
21,7.26427429899753,0.0,2020-05-11,240460
22,7.26427429899753,0.0,2020-05-12,240460
23,7.26427429899753,0.0,2020-05-13,240460
0,6.455361177457879,0.0,2020-04-17,240470
1,6.455361177457879,0.0,2020-04-18,240470
2,6.455361177457879,0.0,2020-04-19,240470
3,6.455361177457879,0.0,2020-04-20,240470
4,6.455361177457879,0.0,2020-04-21,240470
5,6.455361177457879,0.0,2020-04-22,240470
6,6.455361177457879,0.0,2020-04-23,240470
7,6.455361177457879,0.0,2020-04-24,240470
8,6.455361177457879,0.0,2020-04-25,240470
9,6.455361177457879,0.0,2020-04-26,240470
10,6.455361177457879,0.0,2020-04-27,240470
11,6.455361177457879,0.0,2020-04-28,240470
12,6.455361177457879,0.0,2020-04-29,240470
13,6.455361177457879,0.0,2020-04-30,240470
14,6.455361177457879,0.0,2020-05-01,240470
15,6.455361177457879,0.0,2020-05-02,240470
16,6.455361177457879,0.0,2020-05-03,240470
17,6.455361177457879,0.0,2020-05-04,240470
18,6.455361177457879,0.0,2020-05-05,240470
19,6.455361177457879,0.0,2020-05-06,240470
20,6.455361177457879,0.0,2020-05-07,240470
21,6.455361177457879,0.0,2020-05-08,240470
22,6.455361177457879,0.0,2020-05-09,240470
23,6.455361177457879,0.0,2020-05-10,240470
24,6.455361177457879,0.0,2020-05-11,240470
25,6.455361177457879,0.0,2020-05-12,240470
26,6.455361177457879,0.0,2020-05-13,240470
0,13.248542660307367,0.0,2020-04-28,240485
1,13.248542660307367,0.0,2020-04-29,240485
2,13.248542660307367,0.0,2020-04-30,240485
3,13.248542660307367,0.0,2020-05-01,240485
4,13.248542660307367,0.0,2020-05-02,240485
5,13.248542660307367,0.0,2020-05-03,240485
6,13.248542660307367,0.0,2020-05-04,240485
7,13.248542660307367,0.0,2020-05-05,240485
8,13.248542660307367,0.0,2020-05-06,240485
9,13.248542660307367,0.0,2020-05-07,240485
10,13.248542660307367,0.0,2020-05-08,240485
11,13.248542660307367,0.0,2020-05-09,240485
12,13.248542660307367,0.0,2020-05-10,240485
13,13.248542660307367,0.0,2020-05-11,240485
14,13.248542660307367,0.0,2020-05-12,240485
15,13.248542660307367,0.0,2020-05-13,240485
0,17.01258931609391,0.0,2020-05-12,240490
1,17.01258931609391,0.0,2020-05-13,240490
