,date,cases,deaths,casesNew,deathsNew,casesPer100K,deathsPer100K,dias,codigo_ibge,nome,nome_com_uf,frigorifico
2024,2020-06-18,115.0,1.0,1.0,0.0,290.9992661758,2.5304284015,82.0,292520,Pojuca (BA),POJUCA (BA),
2025,2020-06-18,7.0,1.0,0.0,0.0,46.935765053000004,6.7051092933000005,45.0,292525,Ponto Novo (BA),PONTO NOVO (BA),
2026,2020-06-18,245.0,1.0,0.0,0.0,164.7767779078,0.6725582771999999,83.0,292530,Porto Seguro (BA),PORTO SEGURO (BA),
2027,2020-06-18,23.0,0.0,0.0,0.0,318.3831672204,0.0,41.0,292540,Potiraguá (BA),POTIRAGUÁ (BA),
2028,2020-06-18,58.0,1.0,0.0,0.0,205.8635621495,3.5493717612,83.0,292550,Prado (BA),PRADO (BA),
2029,2020-06-18,14.0,0.0,0.0,0.0,92.458063664,0.0,40.0,292560,Presidente Dutra (BA),PRESIDENTE DUTRA (BA),
2030,2020-06-18,1.0,0.0,0.0,0.0,8.105041335700001,0.0,9.0,292570,Presidente Jânio Quadros (BA),PRESIDENTE JÂNIO QUADROS (BA),
2031,2020-06-18,8.0,0.0,0.0,0.0,28.8610700242,0.0,40.0,292575,Presidente Tancredo Neves (BA),PRESIDENTE TANCREDO NEVES (BA),
2032,2020-06-18,20.0,0.0,0.0,0.0,78.6194425882,0.0,35.0,292580,Queimadas (BA),QUEIMADAS (BA),
2033,2020-06-18,7.0,0.0,0.0,0.0,25.380710659899997,0.0,8.0,292590,Quijingue (BA),QUIJINGUE (BA),
2034,2020-06-18,7.0,0.0,0.0,0.0,78.0205082479,0.0,38.0,292593,Quixabeira (BA),QUIXABEIRA (BA),
2035,2020-06-18,31.0,0.0,1.0,0.0,137.04080279389999,0.0,48.0,292595,Rafael Jambeiro (BA),RAFAEL JAMBEIRO (BA),
2036,2020-06-18,26.0,1.0,0.0,0.0,63.4022629731,2.4385485759,46.0,292600,Remanso (BA),REMANSO (BA),
2037,2020-06-18,25.0,0.0,0.0,0.0,173.65934981939998,0.0,47.0,292610,Retirolândia (BA),RETIROLÂNDIA (BA),
2038,2020-06-18,36.0,0.0,1.0,0.0,161.153140248,0.0,24.0,292620,Riachão das Neves (BA),RIACHÃO DAS NEVES (BA),
2039,2020-06-18,17.0,1.0,0.0,0.0,50.843402320900005,2.9907883718,31.0,292630,Riachão do Jacuípe (BA),RIACHÃO DO JACUÍPE (BA),
2040,2020-06-18,14.0,0.0,0.0,0.0,39.5245758166,0.0,28.0,292640,Riacho de Santana (BA),RIACHO DE SANTANA (BA),
2041,2020-06-18,4.0,0.0,0.0,0.0,27.412280701799997,0.0,29.0,292650,Ribeira do Amparo (BA),RIBEIRA DO AMPARO (BA),
2042,2020-06-18,47.0,1.0,0.0,0.0,87.3492296541,1.8584942480000002,61.0,292660,Ribeira do Pombal (BA),RIBEIRA DO POMBAL (BA),
2043,2020-06-18,1.0,0.0,0.0,0.0,17.2057811425,0.0,17.0,292665,Ribeirão do Largo (BA),RIBEIRÃO DO LARGO (BA),
2044,2020-06-18,4.0,0.0,0.0,0.0,26.0230303819,0.0,23.0,292680,Rio do Antônio (BA),RIO DO ANTÔNIO (BA),
2045,2020-06-18,3.0,1.0,0.0,0.0,25.74002574,8.58000858,70.0,292690,Rio do Pires (BA),RIO DO PIRES (BA),
2046,2020-06-18,30.0,0.0,0.0,0.0,73.6521653737,0.0,58.0,292700,Rio Real (BA),RIO REAL (BA),
2047,2020-06-18,6.0,0.0,0.0,0.0,64.30178973310001,0.0,38.0,292710,Rodelas (BA),RODELAS (BA),
2048,2020-06-18,38.0,1.0,0.0,1.0,123.32056857270001,3.2452781202999996,38.0,292720,Ruy Barbosa (BA),RUY BARBOSA (BA),
2049,2020-06-18,13.0,1.0,0.0,0.0,82.9769579371,6.382842918200001,23.0,292730,Salinas da Margarida (BA),SALINAS DA MARGARIDA (BA),
2050,2020-06-18,22254.0,827.0,299.0,27.0,774.767115533,28.791785950700003,83.0,292740,Salvador (BA),SALVADOR (BA),
2051,2020-06-18,59.0,0.0,0.0,0.0,283.7766341205,0.0,52.0,292750,Santa Bárbara (BA),SANTA BÁRBARA (BA),
2052,2020-06-18,6.0,0.0,0.0,0.0,42.2148737072,0.0,26.0,292760,Santa Brígida (BA),SANTA BRÍGIDA (BA),
2053,2020-06-18,67.0,0.0,1.0,0.0,241.1980704154,0.0,78.0,292770,Santa Cruz Cabrália (BA),SANTA CRUZ CABRÁLIA (BA),
2054,2020-06-18,10.0,1.0,0.0,0.0,158.3531274743,15.8353127474,19.0,292780,Santa Cruz da Vitória (BA),SANTA CRUZ DA VITÓRIA (BA),
2055,2020-06-18,6.0,1.0,0.0,0.0,56.4387169598,9.406452826599999,30.0,292790,Santa Inês (BA),SANTA INÊS (BA),
2056,2020-06-18,25.0,1.0,0.0,0.0,66.93798864729999,2.6775195459,50.0,292800,Santaluz (BA),SANTALUZ (BA),
2057,2020-06-18,7.0,0.0,0.0,0.0,55.5687862189,0.0,71.0,292805,Santa Luzia (BA),SANTA LUZIA (BA),
2058,2020-06-18,2.0,0.0,0.0,0.0,5.0194503701999995,0.0,75.0,292810,Santa Maria da Vitória (BA),SANTA MARIA DA VITÓRIA (BA),
2059,2020-06-18,15.0,0.0,0.0,0.0,167.7289500168,0.0,42.0,292830,Santanópolis (BA),SANTANÓPOLIS (BA),
2060,2020-06-18,9.0,1.0,0.0,0.0,31.75947491,3.5288305456,21.0,292840,Santa Rita de Cássia (BA),SANTA RITA DE CÁSSIA (BA),
2061,2020-06-18,13.0,0.0,1.0,0.0,124.9399327247,0.0,17.0,292850,Santa Terezinha (BA),SANTA TEREZINHA (BA),
2062,2020-06-18,80.0,3.0,9.0,1.0,133.1801761308,4.9942566049,51.0,292860,Santo Amaro (BA),SANTO AMARO (BA),
2063,2020-06-18,144.0,3.0,3.0,0.0,141.85515013,2.9553156276999997,48.0,292870,Santo Antônio de Jesus (BA),SANTO ANTÔNIO DE JESUS (BA),
2064,2020-06-18,13.0,1.0,0.0,0.0,24.5979186377,1.8921475875,41.0,292880,Santo Estêvão (BA),SANTO ESTÊVÃO (BA),
2065,2020-06-18,40.0,0.0,0.0,0.0,118.5466184577,0.0,36.0,292890,São Desidério (BA),SÃO DESIDÉRIO (BA),
2066,2020-06-18,18.0,0.0,1.0,0.0,198.719364098,0.0,83.0,292895,São Domingos (BA),SÃO DOMINGOS (BA),
2067,2020-06-18,9.0,0.0,0.0,0.0,61.0583446404,0.0,22.0,292900,São Félix (BA),SÃO FÉLIX (BA),
2068,2020-06-18,3.0,0.0,0.0,0.0,14.2355509158,0.0,52.0,292910,São Felipe (BA),SÃO FELIPE (BA),
2069,2020-06-18,113.0,3.0,2.0,0.0,283.9053313904,7.537309682899999,74.0,292920,São Francisco do Conde (BA),SÃO FRANCISCO DO CONDE (BA),
2070,2020-06-18,4.0,0.0,0.0,0.0,21.284520832200002,0.0,14.0,292925,São Gabriel (BA),SÃO GABRIEL (BA),
2071,2020-06-18,31.0,1.0,2.0,0.0,82.5565912117,2.6631158455,48.0,292930,São Gonçalo dos Campos (BA),SÃO GONÇALO DOS CAMPOS (BA),1.0
2072,2020-06-18,51.0,1.0,2.0,0.0,901.5379176242,17.6772140711,57.0,292935,São José da Vitória (BA),SÃO JOSÉ DA VITÓRIA (BA),
2073,2020-06-18,3.0,0.0,0.0,0.0,28.6752055056,0.0,21.0,292937,São José do Jacuípe (BA),SÃO JOSÉ DO JACUÍPE (BA),
2074,2020-06-18,2.0,0.0,0.0,0.0,17.130620985,0.0,11.0,292940,São Miguel das Matas (BA),SÃO MIGUEL DAS MATAS (BA),
2075,2020-06-18,117.0,1.0,1.0,0.0,264.10835214450003,2.2573363431,45.0,292950,São Sebastião do Passé (BA),SÃO SEBASTIÃO DO PASSÉ (BA),
2076,2020-06-18,14.0,0.0,0.0,0.0,80.4690194275,0.0,27.0,292960,Sapeaçu (BA),SAPEAÇU (BA),
2077,2020-06-18,11.0,0.0,0.0,0.0,63.683205002,0.0,56.0,292970,Sátiro Dias (BA),SÁTIRO DIAS (BA),
2078,2020-06-18,32.0,2.0,1.0,0.0,265.71452295939997,16.607157685,48.0,292975,Saubara (BA),SAUBARA (BA),
2079,2020-06-15,1.0,0.0,0.0,0.0,7.7441338186,0.0,32.0,292980,Saúde (BA),SAÚDE (BA),
2080,2020-06-18,22.0,1.0,0.0,0.0,49.8968043365,2.2680365607,52.0,292990,Seabra (BA),SEABRA (BA),
2081,2020-06-18,77.0,1.0,2.0,0.0,97.4498512941,1.2655824843,38.0,293010,Senhor do Bonfim (BA),SENHOR DO BONFIM (BA),
2082,2020-06-18,4.0,0.0,0.0,0.0,12.7097102186,0.0,68.0,293015,Serra do Ramalho (BA),SERRA DO RAMALHO (BA),
2083,2020-06-18,19.0,0.0,0.0,0.0,46.701405958100004,0.0,17.0,293020,Sento Sé (BA),SENTO SÉ (BA),
2084,2020-06-02,1.0,0.0,1.0,0.0,5.7517542851,0.0,1.0,293030,Serra Dourada (BA),SERRA DOURADA (BA),
2085,2020-06-18,14.0,0.0,0.0,0.0,94.098669176,0.0,58.0,293040,Serra Preta (BA),SERRA PRETA (BA),
2086,2020-06-18,152.0,3.0,1.0,0.0,187.97689862849998,3.7100703676999998,72.0,293050,Serrinha (BA),SERRINHA (BA),
2087,2020-06-18,3.0,0.0,0.0,0.0,22.393073076100002,0.0,23.0,293060,Serrolândia (BA),SERROLÂNDIA (BA),
2088,2020-06-18,509.0,15.0,1.0,2.0,378.78505994330004,11.1626245563,76.0,293070,Simões Filho (BA),SIMÕES FILHO (BA),4.0
2089,2020-06-18,1.0,0.0,0.0,0.0,10.0140196275,0.0,16.0,293076,Sítio do Quinto (BA),SÍTIO DO QUINTO (BA),
2090,2020-06-18,105.0,4.0,0.0,0.0,452.7618472683,17.2480703721,36.0,293077,Sobradinho (BA),SOBRADINHO (BA),
2091,2020-06-18,2.0,0.0,0.0,0.0,11.779256728900002,0.0,25.0,293080,Souto Soares (BA),SOUTO SOARES (BA),
2092,2020-05-21,1.0,0.0,1.0,0.0,7.9884965649,0.0,1.0,293090,Tabocas do Brejo Velho (BA),TABOCAS DO BREJO VELHO (BA),
2093,2020-06-18,1.0,0.0,0.0,0.0,4.9012400137,0.0,12.0,293100,Tanhaçu (BA),TANHAÇU (BA),
2094,2020-06-05,1.0,0.0,1.0,0.0,5.7583784406,0.0,1.0,293105,Tanque Novo (BA),TANQUE NOVO (BA),
2095,2020-06-18,10.0,1.0,0.0,0.0,126.29451881790001,12.629451881800001,21.0,293110,Tanquinho (BA),TANQUINHO (BA),
2096,2020-06-18,17.0,0.0,0.0,0.0,80.6681218563,0.0,65.0,293120,Taperoá (BA),TAPEROÁ (BA),
2097,2020-06-18,667.0,3.0,14.0,1.0,415.6099871018,1.8693102868,83.0,293135,Teixeira de Freitas (BA),TEIXEIRA DE FREITAS (BA),1.0
2098,2020-06-18,2.0,0.0,0.0,0.0,26.936026935999998,0.0,9.0,293140,Teodoro Sampaio (BA),TEODORO SAMPAIO (BA),
2099,2020-06-18,132.0,0.0,0.0,0.0,586.1977084998999,0.0,33.0,293150,Teofilândia (BA),TEOFILÂNDIA (BA),
2100,2020-06-18,25.0,0.0,1.0,0.0,167.3024158469,0.0,14.0,293160,Teolândia (BA),TEOLÂNDIA (BA),
2101,2020-06-18,15.0,1.0,1.0,1.0,115.0924576076,7.6728305072000005,24.0,293170,Terra Nova (BA),TERRA NOVA (BA),
2102,2020-06-18,2.0,0.0,0.0,0.0,12.1995852141,0.0,14.0,293180,Tremedal (BA),TREMEDAL (BA),
2103,2020-06-18,14.0,1.0,0.0,0.0,27.6204944068,1.9728924576,44.0,293190,Tucano (BA),TUCANO (BA),
2104,2020-06-18,3.0,0.0,0.0,0.0,12.376237623800002,0.0,21.0,293200,Uauá (BA),UAUÁ (BA),
2105,2020-06-18,2.0,0.0,0.0,0.0,10.0527770797,0.0,14.0,293210,Ubaíra (BA),UBAÍRA (BA),
2106,2020-06-18,40.0,1.0,1.0,0.0,209.90764063810002,5.247691016,54.0,293220,Ubaitaba (BA),UBAITABA (BA),
2107,2020-06-18,54.0,1.0,0.0,0.0,199.7410763825,3.6989088219,71.0,293230,Ubatã (BA),UBATÃ (BA),
2108,2020-06-08,1.0,0.0,0.0,0.0,7.2009793332,0.0,4.0,293240,Uibaí (BA),UIBAÍ (BA),
2109,2020-06-18,66.0,0.0,0.0,0.0,343.3565705962,0.0,41.0,293245,Umburanas (BA),UMBURANAS (BA),
2110,2020-06-18,9.0,0.0,0.0,0.0,47.3634354278,0.0,66.0,293250,Una (BA),UNA (BA),
2111,2020-06-18,116.0,2.0,0.0,0.0,696.3621082963,12.0062432465,32.0,293260,Urandi (BA),URANDI (BA),
2112,2020-06-18,202.0,13.0,0.0,0.0,984.4534334032,63.3559140309,76.0,293270,Uruçuca (BA),URUÇUCA (BA),
2113,2020-06-18,2.0,1.0,0.0,0.0,10.4286161226,5.2143080613,76.0,293280,Utinga (BA),UTINGA (BA),
2114,2020-06-18,255.0,4.0,10.0,0.0,264.0790373025,4.1424162714,63.0,293290,Valença (BA),VALENÇA (BA),
2115,2020-06-18,98.0,2.0,0.0,0.0,344.1857198047,7.0241983634,65.0,293300,Valente (BA),VALENTE (BA),
2116,2020-06-18,3.0,1.0,0.0,0.0,21.2705615428,7.0901871809,36.0,293305,Várzea da Roça (BA),VÁRZEA DA ROÇA (BA),
2117,2020-06-18,1.0,0.0,0.0,0.0,7.8758761912,0.0,49.0,293315,Várzea Nova (BA),VÁRZEA NOVA (BA),
2118,2020-06-18,5.0,1.0,0.0,0.0,56.5738854945,11.3147770989,28.0,293317,Varzedo (BA),VARZEDO (BA),
2119,2020-06-18,51.0,2.0,2.0,0.0,117.9927353492,4.6271660920999995,69.0,293320,Vera Cruz (BA),VERA CRUZ (BA),
2120,2020-06-18,23.0,1.0,1.0,0.0,370.66881547139997,16.1160354553,44.0,293325,Vereda (BA),VEREDA (BA),
2121,2020-06-18,412.0,5.0,6.0,0.0,121.72063342,1.4771921531999999,79.0,293330,Vitória da Conquista (BA),VITÓRIA DA CONQUISTA (BA),
2122,2020-06-18,1.0,0.0,0.0,0.0,8.1712698153,0.0,17.0,293345,Wanderley (BA),WANDERLEY (BA),
2123,2020-06-18,52.0,2.0,0.0,0.0,246.4338183025,9.4782237809,30.0,293350,Wenceslau Guimarães (BA),WENCESLAU GUIMARÃES (BA),
2124,2020-06-18,30.0,0.0,0.0,0.0,64.5397242002,0.0,28.0,293360,Xique-Xique (BA),XIQUE-XIQUE (BA),
2125,2020-06-18,5.0,0.0,0.0,0.0,71.540992989,0.0,42.0,310010,Abadia dos Dourados (MG),ABADIA DOS DOURADOS (MG),
2126,2020-06-18,1.0,0.0,0.0,0.0,4.3034815165,0.0,68.0,310020,Abaeté (MG),ABAETÉ (MG),
2127,2020-06-18,8.0,0.0,0.0,0.0,59.4618700758,0.0,11.0,310030,Abre Campo (MG),ABRE CAMPO (MG),
2128,2020-06-18,2.0,0.0,2.0,0.0,50.075112669,0.0,1.0,310040,Acaiaca (MG),ACAIACA (MG),
2129,2020-06-18,9.0,1.0,4.0,0.0,95.03695881729999,10.5596620908,31.0,310050,Açucena (MG),AÇUCENA (MG),
2130,2020-06-18,2.0,0.0,0.0,0.0,100.0500250125,0.0,20.0,310070,Água Comprida (MG),ÁGUA COMPRIDA (MG),
2131,2020-06-18,3.0,0.0,3.0,0.0,66.8747213553,0.0,1.0,310080,Aguanil (MG),AGUANIL (MG),
2132,2020-06-18,4.0,0.0,0.0,0.0,20.8257406154,0.0,15.0,310090,Águas Formosas (MG),ÁGUAS FORMOSAS (MG),
2133,2020-06-18,17.0,0.0,0.0,0.0,125.56318782780001,0.0,30.0,310100,Águas Vermelhas (MG),ÁGUAS VERMELHAS (MG),
2134,2020-06-18,62.0,0.0,2.0,0.0,246.3543529225,0.0,46.0,310110,Aimorés (MG),AIMORÉS (MG),
2135,2020-06-18,94.0,2.0,0.0,0.0,265.8220688875,5.6557886997,56.0,310150,Além Paraíba (MG),ALÉM PARAÍBA (MG),
2136,2020-06-18,18.0,0.0,0.0,0.0,22.5011250563,0.0,80.0,310160,Alfenas (MG),ALFENAS (MG),
2137,2020-06-18,3.0,1.0,0.0,0.0,43.4341971913,14.478065730399999,40.0,310163,Alfredo Vasconcelos (MG),ALFREDO VASCONCELOS (MG),
2138,2020-06-18,41.0,0.0,8.0,0.0,97.8613710139,0.0,65.0,310170,Almenara (MG),ALMENARA (MG),
2139,2020-06-18,4.0,0.0,0.0,0.0,53.8793103448,0.0,71.0,310180,Alpercata (MG),ALPERCATA (MG),
2140,2020-06-18,1.0,0.0,0.0,0.0,5.0370221125,0.0,43.0,310190,Alpinópolis (MG),ALPINÓPOLIS (MG),
2141,2020-06-18,2.0,0.0,0.0,0.0,13.8255219135,0.0,51.0,310200,Alterosa (MG),ALTEROSA (MG),
2142,2020-06-18,2.0,0.0,0.0,0.0,34.2055755088,0.0,19.0,310205,Alto Caparaó (MG),ALTO CAPARAÓ (MG),
2143,2020-06-18,28.0,0.0,1.0,0.0,254.54545454549998,0.0,43.0,310210,Alto Rio Doce (MG),ALTO RIO DOCE (MG),
2144,2020-06-18,74.0,0.0,1.0,0.0,1894.0363450218,0.0,32.0,310220,Alvarenga (MG),ALVARENGA (MG),
2145,2020-06-18,6.0,0.0,0.0,0.0,39.4658948892,0.0,14.0,310230,Alvinópolis (MG),ALVINÓPOLIS (MG),
2146,2020-06-18,2.0,0.0,0.0,0.0,55.4631170272,0.0,8.0,310240,Alvorada de Minas (MG),ALVORADA DE MINAS (MG),
2147,2020-06-18,1.0,0.0,0.0,0.0,21.2179079143,0.0,15.0,310250,Amparo do Serra (MG),AMPARO DO SERRA (MG),
2148,2020-06-18,10.0,1.0,0.0,0.0,24.3445236994,2.4344523699000002,36.0,310260,Andradas (MG),ANDRADAS (MG),
2149,2020-06-18,3.0,0.0,1.0,0.0,31.874203144899997,0.0,27.0,310270,Cachoeira de Pajeú (MG),CACHOEIRA DE PAJEÚ (MG),
2150,2020-06-18,16.0,0.0,0.0,0.0,130.890052356,0.0,36.0,310280,Andrelândia (MG),ANDRELÂNDIA (MG),
2151,2020-06-18,12.0,0.0,0.0,0.0,104.8492791612,0.0,16.0,310290,Antônio Carlos (MG),ANTÔNIO CARLOS (MG),
2152,2020-06-18,22.0,0.0,2.0,0.0,236.1021678472,0.0,16.0,310300,Antônio Dias (MG),ANTÔNIO DIAS (MG),
2153,2020-06-18,6.0,0.0,3.0,0.0,16.345210853199998,0.0,35.0,310340,Araçuaí (MG),ARAÇUAÍ (MG),
2154,2020-06-18,120.0,1.0,6.0,0.0,102.33057893530001,0.8527548245000001,79.0,310350,Araguari (MG),ARAGUARI (MG),4.0
2155,2020-06-18,3.0,0.0,0.0,0.0,107.3345259392,0.0,29.0,310360,Arantina (MG),ARANTINA (MG),
2156,2020-06-18,11.0,0.0,0.0,0.0,160.13975833450002,0.0,24.0,310375,Araporã (MG),ARAPORÃ (MG),
2157,2020-06-18,7.0,0.0,2.0,0.0,247.00070571630002,0.0,15.0,310380,Arapuá (MG),ARAPUÁ (MG),
2158,2020-06-18,178.0,4.0,5.0,0.0,167.56253000590002,3.7654501125,66.0,310400,Araxá (MG),ARAXÁ (MG),
2159,2020-06-18,7.0,0.0,1.0,0.0,64.9832900111,0.0,61.0,310410,Arceburgo (MG),ARCEBURGO (MG),
2160,2020-06-18,25.0,0.0,0.0,0.0,62.3565798663,0.0,78.0,310420,Arcos (MG),ARCOS (MG),
2161,2020-06-18,1.0,0.0,0.0,0.0,5.5944055944,0.0,7.0,310450,Arinos (MG),ARINOS (MG),
2162,2020-06-18,16.0,1.0,0.0,0.0,112.8429367374,7.0526835461,42.0,310460,Astolfo Dutra (MG),ASTOLFO DUTRA (MG),
2163,2020-06-18,1.0,0.0,0.0,0.0,7.7712154181,0.0,2.0,310470,Ataléia (MG),ATALÉIA (MG),
2164,2020-06-18,2.0,0.0,0.0,0.0,10.4449550867,0.0,21.0,310490,Baependi (MG),BAEPENDI (MG),
2165,2020-06-08,1.0,0.0,0.0,0.0,4.196567208,0.0,2.0,310510,Bambuí (MG),BAMBUÍ (MG),
2166,2020-06-18,72.0,0.0,16.0,0.0,221.64075727259998,0.0,21.0,310540,Barão de Cocais (MG),BARÃO DE COCAIS (MG),
2167,2020-06-18,6.0,0.0,0.0,0.0,111.17287381879999,0.0,9.0,310550,Barão de Monte Alto (MG),BARÃO DE MONTE ALTO (MG),
2168,2020-06-18,319.0,4.0,2.0,0.0,232.3159496916,2.9130526607,78.0,310560,Barbacena (MG),BARBACENA (MG),4.0
2169,2020-06-18,1.0,0.0,0.0,0.0,19.4893782888,0.0,16.0,310570,Barra Longa (MG),BARRA LONGA (MG),
2170,2020-06-18,9.0,0.0,1.0,0.0,43.2484382508,0.0,33.0,310590,Barroso (MG),BARROSO (MG),
2171,2020-06-18,5.0,0.0,0.0,0.0,48.7567040468,0.0,43.0,310600,Bela Vista de Minas (MG),BELA VISTA DE MINAS (MG),
2172,2020-06-18,4.0,1.0,0.0,0.0,116.652085156,29.163021289,65.0,310610,Belmiro Braga (MG),BELMIRO BRAGA (MG),
2173,2020-06-18,3810.0,87.0,179.0,4.0,151.66774811209999,3.4632792876,83.0,310620,Belo Horizonte (MG),BELO HORIZONTE (MG),1.0
2174,2020-06-18,37.0,3.0,4.0,0.0,138.5767790262,11.235955056199998,56.0,310630,Belo Oriente (MG),BELO ORIENTE (MG),
2175,2020-06-18,2.0,1.0,0.0,0.0,25.9235255995,12.9617627997,56.0,310640,Belo Vale (MG),BELO VALE (MG),
2176,2020-06-18,455.0,18.0,27.0,0.0,103.56443756540001,4.097054672900001,83.0,310670,Betim (MG),BETIM (MG),1.0
2177,2020-06-18,9.0,0.0,1.0,0.0,62.0946598593,0.0,55.0,310690,Bicas (MG),BICAS (MG),
2178,2020-06-18,1.0,0.0,0.0,0.0,39.7614314115,0.0,22.0,310700,Biquinhas (MG),BIQUINHAS (MG),
2179,2020-06-18,40.0,2.0,0.0,0.0,99.68350487200001,4.9841752436,83.0,310710,Boa Esperança (MG),BOA ESPERANÇA (MG),
2180,2020-06-18,2.0,0.0,0.0,0.0,39.2927308448,0.0,26.0,310720,Bocaina de Minas (MG),BOCAINA DE MINAS (MG),
2181,2020-06-18,7.0,0.0,0.0,0.0,14.0058824706,0.0,36.0,310730,Bocaiúva (MG),BOCAIÚVA (MG),
2182,2020-06-18,44.0,1.0,1.0,0.0,86.94793004639999,1.9760893192,83.0,310740,Bom Despacho (MG),BOM DESPACHO (MG),
2183,2020-06-18,4.0,0.0,0.0,0.0,65.7570277823,0.0,13.0,310770,Bom Jesus do Amparo (MG),BOM JESUS DO AMPARO (MG),
2184,2020-06-18,3.0,1.0,0.0,0.0,20.0870438567,6.695681285599999,20.0,310780,Bom Jesus do Galho (MG),BOM JESUS DO GALHO (MG),
2185,2020-06-18,8.0,0.0,0.0,0.0,75.85095287760001,0.0,51.0,310790,Bom Repouso (MG),BOM REPOUSO (MG),
2186,2020-06-18,6.0,1.0,1.0,0.0,87.3616773442,14.5602795574,68.0,310810,Bonfim (MG),BONFIM (MG),
2187,2020-06-18,1.0,0.0,0.0,0.0,18.2049881668,0.0,28.0,310820,Bonfinópolis de Minas (MG),BONFINÓPOLIS DE MINAS (MG),
2188,2020-06-18,4.0,0.0,0.0,0.0,20.6058108387,0.0,71.0,310830,Borda da Mata (MG),BORDA DA MATA (MG),
2189,2020-06-18,5.0,1.0,-1.0,0.0,33.3979026117,6.6795805223,73.0,310840,Botelhos (MG),BOTELHOS (MG),
2190,2020-06-18,7.0,0.0,0.0,0.0,21.6403375893,0.0,56.0,310860,Brasília de Minas (MG),BRASÍLIA DE MINAS (MG),
2191,2020-06-18,1.0,0.0,1.0,0.0,20.8289939596,0.0,3.0,310880,Braúnas (MG),BRAÚNAS (MG),
2192,2020-06-18,8.0,0.0,0.0,0.0,55.3288609171,0.0,43.0,310890,Brazópolis (MG),BRAZÓPOLIS (MG),
2193,2020-06-18,99.0,0.0,27.0,0.0,246.86432436479998,0.0,47.0,310900,Brumadinho (MG),BRUMADINHO (MG),
2194,2020-06-18,6.0,2.0,1.0,0.0,54.540496318500004,18.1801654395,49.0,310910,Bueno Brandão (MG),BUENO BRANDÃO (MG),
2195,2020-06-18,46.0,0.0,1.0,0.0,443.8012542209,0.0,20.0,310920,Buenópolis (MG),BUENÓPOLIS (MG),
2196,2020-06-18,2.0,0.0,0.0,0.0,50.226017076800005,0.0,27.0,310925,Bugre (MG),BUGRE (MG),
2197,2020-06-18,18.0,0.0,1.0,0.0,72.4608510124,0.0,15.0,310930,Buritis (MG),BURITIS (MG),
2198,2020-06-18,23.0,0.0,9.0,0.0,81.9788993442,0.0,14.0,310940,Buritizeiro (MG),BURITIZEIRO (MG),
2199,2020-06-18,1.0,0.0,1.0,0.0,14.3905597928,0.0,1.0,310945,Cabeceira Grande (MG),CABECEIRA GRANDE (MG),
2200,2020-06-18,3.0,0.0,1.0,0.0,25.9807742271,0.0,35.0,310970,Cachoeira de Minas (MG),CACHOEIRA DE MINAS (MG),
2201,2020-06-18,2.0,0.0,0.0,0.0,74.294205052,0.0,33.0,310980,Cachoeira Dourada (MG),CACHOEIRA DOURADA (MG),
2202,2020-06-18,4.0,0.0,0.0,0.0,34.4115622849,0.0,54.0,310990,Caetanópolis (MG),CAETANÓPOLIS (MG),
2203,2020-06-18,28.0,0.0,2.0,0.0,62.6146070933,0.0,63.0,311000,Caeté (MG),CAETÉ (MG),
2204,2020-06-18,2.0,0.0,0.0,0.0,36.3901018923,0.0,14.0,311010,Caiana (MG),CAIANA (MG),
2205,2020-06-18,10.0,0.0,0.0,0.0,250.815149235,0.0,39.0,311020,Cajuri (MG),CAJURI (MG),
2206,2020-06-18,14.0,0.0,0.0,0.0,96.68508287290001,0.0,41.0,311030,Caldas (MG),CALDAS (MG),
2207,2020-06-18,70.0,1.0,0.0,0.0,321.5434083601,4.5934772623,63.0,311050,Camanducaia (MG),CAMANDUCAIA (MG),
2208,2020-06-18,43.0,0.0,0.0,0.0,145.5111502149,0.0,74.0,311060,Cambuí (MG),CAMBUÍ (MG),
2209,2020-06-18,3.0,0.0,0.0,0.0,23.411893241799998,0.0,69.0,311070,Cambuquira (MG),CAMBUQUIRA (MG),1.0
2210,2020-06-18,6.0,0.0,0.0,0.0,36.00360036,0.0,38.0,311090,Campanha (MG),CAMPANHA (MG),
2211,2020-06-18,1.0,0.0,0.0,0.0,4.7494656851,0.0,38.0,311100,Campestre (MG),CAMPESTRE (MG),
2212,2020-06-18,12.0,1.0,1.0,1.0,60.7748797164,5.0645733097,34.0,311110,Campina Verde (MG),CAMPINA VERDE (MG),
2213,2020-06-18,34.0,2.0,2.0,0.0,62.9291676692,3.7017157452,83.0,311120,Campo Belo (MG),CAMPO BELO (MG),2.0
2214,2020-06-18,4.0,0.0,0.0,0.0,49.073733284300005,0.0,13.0,311140,Campo Florido (MG),CAMPO FLORIDO (MG),
2215,2020-06-18,24.0,0.0,9.0,0.0,155.22928659209998,0.0,83.0,311150,Campos Altos (MG),CAMPOS ALTOS (MG),
2216,2020-06-18,6.0,0.0,0.0,0.0,20.852158198399998,0.0,68.0,311160,Campos Gerais (MG),CAMPOS GERAIS (MG),
2217,2020-06-18,6.0,0.0,0.0,0.0,49.382716049399995,0.0,24.0,311180,Canápolis (MG),CANÁPOLIS (MG),
2218,2020-06-18,19.0,0.0,0.0,0.0,339.104051401,0.0,42.0,311190,Cana Verde (MG),CANA VERDE (MG),
2219,2020-06-18,6.0,0.0,0.0,0.0,40.3063280935,0.0,31.0,311200,Candeias (MG),CANDEIAS (MG),
