"id","G01","G02","G03","G04","G05","G06","G07","G08","G09","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","user","name","x","verified","followers","image","siglapartido","deputadosfederais","senadores","ministrosbolsonaro","midia","governador","prefeitocapitais","candidatospresidente18","presidentes","partidos","comentaristaspoliticos","outrospoliticos","jornalistacolunista","canaisyoutube","justica","artistas","esporte","local","size","group","important"
"1058412883",0.85,1.48,1.91,3.39,3.39,4.77,5.61,7.2,7.94,7.63,8.47,8.16,6.89,8.69,7.52,6.78,3.6,3.5,1.8,0.42,"curtaClecioLuis","Clécio Luis",43.0685287398991,0,944,"767226949668405248/sXfcO2FM_bigger.jpg","REDE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Macapá, AP",7.63121234931421,4,0
"334238048",0.11,0.53,1.28,1.7,2.45,2.45,4.26,5.53,6.38,7.23,7.77,6.49,6.91,9.47,10.74,8.19,8.94,6.06,2.55,0.96,"GiovaniFeltes","Giovani Feltes",45.8653700096423,0,940,"1067489724678529027/cfqx_wUk_bigger.jpg","MDB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.61919332735287,4,0
"41590536",0.11,0.45,0.34,0.67,1.57,2.13,2.57,6.71,7.05,6.94,7.16,7.49,8.28,11.19,8.61,7.61,7.61,7.61,4.25,1.68,"pauloabiackel","Paulo Abi-Ackel",48.3447379188284,1,894,"1074669506159611905/-spUaOPA_bigger.jpg","PSDB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.47845741736689,4,0
"79174387",0,0.45,1.13,1.35,3.49,2.7,4.39,5.41,8,8.33,10.14,7.66,8.56,8.78,7.77,8.56,5.97,4.39,1.91,1.01,"profdorinha","Professora Dorinha",45.2600217474761,1,889,"1093175676314759168/ZqtoxHEa_bigger.jpg","DEM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.46287149716011,4,0
"290204659",0.57,0.8,0.91,1.48,1.94,1.94,4.22,3.65,6.27,4.79,4.22,9.01,7.87,9.81,9.69,8.32,8.55,6.61,4.9,4.45,"coelho_rodrigo","Rodrigo Coelho",51.5608152217015,1,877,"1061262188193681408/M2E39KFQ_bigger.jpg","PSB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.42522535014936,4,0
"80712669",0.11,0.23,0.8,1.83,1.72,1.6,1.95,4.23,5.49,5.72,5.95,8.7,12.36,14.19,10.53,6.86,7.89,5.38,3.09,1.37,"depdarcidematos","Darci de Matos",47.0794241913784,0,874,"1100487258069745664/KMBD77Sf_bigger.jpg","PSD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.41576021613848,4,0
"78673777",0,0.12,0.58,0.81,2.77,3,2.31,5.07,4.84,4.84,7.38,6.34,8.3,8.07,7.73,7.84,9.46,8.07,7.73,4.73,"AlexManentePPS","Alex Manente",54.1007192802201,1,867,"1111426280975548417/V1mSG_N8_bigger.jpg","PPS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.39359036042774,4,0
"82776436",0.12,0.94,1.18,2.6,3.54,3.78,4.72,6.49,6.61,8.5,7.2,7.08,6.26,7.08,9.8,6.38,6.73,5.67,2.95,2.36,"mauricioptbrs","Maurício Dziedricki",45.0733293961831,0,848,"1082436919882117126/lD3SrhZA_bigger.jpg","PTB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.33280717863125,4,0
"102444270",0,0,0.24,1.07,2.39,2.98,3.58,4.77,8.35,9.79,9.9,8.23,8.71,8.71,7.88,7.52,5.97,6.09,2.39,1.43,"EduardoGomesTO","Eduardo Gomes",46.5296269672033,1,838,"1091137245950738433/Suxh13ZJ_bigger.jpg","MDB",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.30045075673012,4,0
"423706952",0.12,0.12,0.84,1.19,1.79,2.74,3.58,4.65,6.09,7.76,9.31,7.52,8.23,9.43,9.19,9.43,8.95,5.13,3.1,0.84,"Carlos_Gaguim","Carlos Gaguim",47.6412672891281,1,838,"1057363103166459905/p8kleYMS_bigger.jpg","DEM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.30045075673012,4,0
"85585107",0,0.14,0.41,1.09,1.49,2.58,4.62,4.76,8.42,7.74,8.56,9.92,9.38,10.33,8.15,9.38,5.98,3.4,2.58,1.09,"AcacioFavacho","Acácio Favacho 9000",44.9490147278619,0,736,"1034547795536084992/hyRYDRqi_bigger.jpg","PROS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.95467222206071,4,0
"243018634",0,0.27,0.27,0.14,1.63,2.18,2.45,3,4.5,6.81,6.68,8.58,11.99,10.63,12.53,7.9,8.17,5.59,4.63,2.04,"silascamara_","Silas Câmara",50.8213395507946,0,734,"976117292063973376/l0AWR1LU_bigger.jpg","PRB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.94758164967122,4,0
"76741399",0,0.14,0.68,1.5,1.23,1.91,3.95,6.81,7.9,6.95,8.72,7.63,8.86,10.22,8.04,9.13,6.81,4.63,3.13,1.77,"DepAfonsoHamm","Afonso Hamm",45.7590570676281,0,734,"717345694147821568/QifW2oQC_bigger.jpg","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.94758164967122,4,0
"3100210277",0.14,0.14,1.66,1.52,2.07,3.17,4.28,4,7.72,8.14,8.28,8.41,8.28,8.28,8.55,8.97,6.76,5.24,2.76,1.66,"dulcemiranda_to","Dep. Dulce Miranda",46.8233291996394,1,725,"806496666891223041/-E6-KLIv_bigger.jpg","MDB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.91551368358029,4,0
"4439813068",0,0.14,1.53,0.97,2.78,3.06,4.58,5.42,7.08,9.03,6.94,5.69,8.33,6.81,7.08,6.25,5.97,6.94,5.69,5.69,"deputadocajado","Cláudio Cajado",49.7662044899702,0,720,"817112979065946112/VdWk7DLx_bigger.jpg","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.89758334695781,4,0
"72849001",0.28,0.14,0.84,0.98,1.26,1.96,3.51,4.49,6.03,6.17,7.85,6.59,6.87,7.57,9.82,8.84,8.42,10.38,6.45,1.54,"josemaranhaopb","José Maranhão",51.5854286289682,1,713,"1029928111561957377/Itqv5Ljw_bigger.jpg","MDB",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.87234087556857,4,0
"65308388",0,0.85,0.85,3.13,3.13,3.7,4.98,3.56,5.41,7.97,5.97,7.25,8.82,8.68,7.82,9.67,6.69,5.69,3.7,2.13,"Alan_Rick","Alan Rick",47.9358897529963,1,703,"1051675412961665024/oKGa3Bpv_bigger.jpg","DEM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.83599198030111,4,0
"317973567",0.29,0.57,0.29,2.3,2.87,3.02,4.89,6.47,8.62,8.91,6.9,8.05,8.33,8.91,8.48,7.9,5.75,4.74,2.3,0.43,"_sergiosouza","Sérgio Souza",43.769915237786,1,696,"653904099780493312/1T7HYL3V_bigger.jpg","MDB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.81034216250911,4,0
"56585767",0.15,1.06,0.76,0.76,2.58,1.97,3.79,4.85,6.82,8.48,8.64,5.91,9.09,7.88,7.88,8.18,6.21,5.91,5.61,3.48,"RicardoIzar","Ricardo Izar Junior",50.85741674659,0,660,"937633520943550464/dtRPgO___bigger.jpg","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.67563765860221,4,0
"326187528",0,0.15,0.62,1.85,2.47,2.31,3.86,5.25,6.79,6.02,5.71,7.41,7.41,8.33,8.33,7.56,6.17,7.56,7.25,4.94,"marciobittar_","Marcio Bittar",47.9195340574142,0,648,"1098985999579992064/3TRUwSvN_bigger.png","MDB",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.62964954876146,4,0
"226820525",0,0.16,0.62,1.09,1.56,3.12,5,6.09,7.03,7.5,5.78,6.25,5.62,5.78,7.19,8.59,6.72,7.34,6.88,7.66,"prtboficial","PRTB",51.5070170507109,0,640,"804066259688194048/jR_rAk0a_bigger.jpg",NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,6.59867450788155,4,0
"2708308806",1.1,1.25,2.19,3.45,3.45,4.23,2.82,3.61,5.64,7.68,4.7,5.02,7.68,7.68,8.46,8.15,8.78,7.21,3.61,3.29,"ChristianeYared","Christiane Yared",54.5593728740313,1,638,"1029924711030042625/FBImNWqF_bigger.jpg","PR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.59089045703912,4,0
"441108081",0,0.16,0.63,1.11,1.74,2.22,2.85,5.07,4.28,6.81,5.71,7.13,6.5,7.61,8.4,9.98,11.25,8.87,6.18,3.49,"RenataAbreuDep","Renata Abreu",52.2222306251793,0,631,"1056717379529519104/1OGX53Zy_bigger.jpg","PODE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.56351747496646,4,0
"2995610423",0.83,0.5,0.66,1.16,1.32,1.65,1.16,4.62,3.63,5.78,3.96,6.93,7.59,8.91,9.08,7.59,8.75,9.9,8.58,7.43,"depjosenelto","José Nelto",55.5279043956973,0,606,"1052500445237637121/of1cjOCE_bigger.jpg","PODE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.46407106619372,4,0
"279108848",0.17,0,0,0,0.17,1.33,1,3.67,5,6.5,5.83,4.67,6.83,10.33,8.5,12.33,13,10.17,7,3.5,"robertodelucena","Roberto de Lucena",56.2664189064562,0,600,"1091839490409328645/Ia5YB6RK_bigger.jpg","PODE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.43979838548698,4,0
"149013361",0,0.86,2.07,1.73,2.25,2.94,3.28,5.01,8.46,7.6,9.84,7.25,8.64,9.67,8.29,8.46,5.7,3.45,2.94,1.55,"vicentinhojr","Vicentinho Júnior",46.5474439062946,1,579,"850104522945044480/qRqg19xv_bigger.jpg","PR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.35354721772617,4,0
"3345837298",0.7,0.7,1.58,0.53,3.16,2.11,2.63,3.33,6.67,6.49,7.37,8.42,10,8.6,6.67,8.42,8.25,7.37,4.04,2.98,"deputadohiran","Dep. Hiran Gonçalves",48.8808585293814,1,570,"1108738036949544961/W8B6MqWJ_bigger.png","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.3159435564504,4,0
"67180789",0.18,0.53,0.53,1.42,2.14,2.67,2.49,6.05,6.76,9.07,7.47,8.9,11.39,8.72,7.3,9.07,6.23,4.63,2.67,1.78,"MarcoBertaiolli","Marco Bertaiolli",50.7134159876948,0,564,"2698298649/5411e19dcfbce4f1679d9900ba92f519_bigger.png","PSD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.29065402172277,4,0
"2970617333",0,0.54,0.54,1.79,2.86,2.5,5.18,7.86,6.96,7.68,7.86,6.43,8.39,7.5,8.75,7.68,5.71,5.89,4.11,1.79,"DepJuscelino","Juscelino Filho",46.077409338352,1,560,"1025089650891862017/RzF3AjzU_bigger.jpg","DEM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.2736945295858,4,0
"69049674",0.37,0.19,1.86,0.93,1.3,2.41,2.97,10.95,8.91,10.02,8.53,6.12,9.83,9.65,7.79,6.31,5.01,2.97,2.41,1.48,"ediolopes","Deputado Edio Lopes",47.8408712287464,0,539,"1102003182513860608/NE8UQBq0_bigger.jpg","PR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.18330608568299,4,0
"3092560931",0.21,0.43,0.64,0.43,2.35,1.92,1.28,2.35,3.84,4.9,5.76,6.4,8.1,8.53,7.46,9.59,10.87,11.3,7.89,5.76,"DepVitorLippi","Vitor Lippi Oficial",53.1073747773044,1,469,"959170739365728256/LBnCK1-h_bigger.jpg","PSDB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5.86387612060197,4,0
"2654800357",0,0,0.47,1.18,1.89,2.84,4.73,7.09,6.15,7.33,7.09,6.38,9.22,7.57,7.33,9.46,7.33,6.86,4.49,2.6,"AluisioMendesMA","Aluisio Mendes",44.057869245869,0,423,"1073262848023891968/m2mAbgUF_bigger.jpg","PODE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5.63623114039011,4,0
"2613918878",0,0.26,0.52,0.26,1.81,1.55,2.84,3.36,5.94,8.01,6.46,3.62,7.75,8.79,9.04,10.08,12.4,9.3,6.46,1.55,"newton1510","Newton Cardoso Jr.",51.1370911505989,1,387,"1012008158657642496/gylIUQxn_bigger.jpg","MDB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5.44626879754297,4,0
"126381872",0,0.29,0.87,1.75,1.46,3.5,4.37,5.54,6.12,6.71,7,10.2,7.58,8.16,5.83,6.41,8.16,6.41,4.08,5.54,"MauroMendes40","Mauro Mendes 40",52.5074086768937,0,343,"2457006170/5rtvv9em5guvavx0kki7_bigger.jpeg","DEM",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Mato Grosso",5.19734901576311,4,0
"1517392862",0.3,1.19,0.89,1.19,2.38,1.79,2.38,4.46,5.36,5.65,8.33,6.25,10.42,10.42,9.82,8.33,8.33,3.57,5.65,3.27,"herculanopassos","Herculano Passos",47.0984760640736,0,336,"1049376618152693762/4euVhQN3_bigger.jpg","MDB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5.15581638456179,4,0
"3254270357",0.72,1.45,1.81,3.26,1.45,1.81,6.52,5.8,4.71,9.78,3.62,9.78,8.7,8.33,6.16,6.88,5.07,7.25,3.62,3.26,"DepAndreFufuca","André Fufuca",45.5319158362247,0,276,"598897721907503105/_oUkOC67_bigger.jpg","PP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4.77361787471427,4,0
"8802752",0.46,1.73,2.95,3.93,4.72,5.04,5.61,6.11,6.6,7.18,7.57,7.63,7.39,6.76,6.19,5.72,5.26,4.56,3.17,1.44,"g1","G1",45.8257157698142,1,606348,"895772431457157121/n8bWszjh_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,72.4507630900393,4,0
"9317502",0.68,2.37,3.75,4.69,5.32,5.5,5.99,6.47,6.83,7.15,7.32,7.1,6.35,5.63,5.16,5.18,5.02,4.57,3.36,1.55,"Estadao","Estadão",43.4529242646524,1,427774,"930054894731579392/WGqwI8XJ_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,64.4020438978565,4,0
"54341363",0.37,1.55,2.72,3.71,4.48,4.86,5.69,6.5,7.13,7.8,8.16,8.02,7.36,6.45,5.84,5.62,5.2,4.44,2.93,1.17,"JornalOGlobo","Jornal O Globo",44.5827948954622,1,403091,"1000081555690319872/hyNVFJYA_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,63.1217450825063,4,0
"17715048",0.06,0.4,1,1.74,2.65,3.38,4.44,5.85,7.17,8.26,9.1,9.32,8.84,7.86,7.09,6.62,6,5.19,3.55,1.49,"VEJA","VEJA",49.9056260092315,1,395436,"917519101349761024/H357BvLS_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,62.7140937277342,4,0
"142393421",0.18,0.99,2.06,2.98,3.85,4.23,5.01,5.96,6.66,7.38,7.93,8.07,7.5,6.76,6.38,6.41,6.2,5.7,4.06,1.68,"GloboNews","GloboNews",47.3554863158235,1,320993,"926499453158137857/V72h9Tzw_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,58.4439428648893,4,0
"35765232",0.05,0.24,0.58,1.09,1.89,2.79,4.05,5.51,6.94,7.9,8.71,9.36,9.69,9.72,8.49,7.03,5.87,4.79,3.34,1.97,"programapanico","Programa Pânico",53.6883862507554,1,320553,"998551231642587137/LPzMSxpu_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,58.4168307401602,4,0
"214570761",0.07,0.43,1.07,1.78,2.71,3.39,4.51,5.83,7.1,8.36,9.11,9.53,9.2,8.07,7.19,6.57,5.96,4.92,3.13,1.1,"jornalnacional","Jornal Nacional",48.3211573622601,1,258086,"876946521392115712/Buih3l7c_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,54.2846128935112,4,0
"21207962",0.15,0.78,1.73,2.58,3.48,4,4.85,5.97,6.96,7.87,8.47,8.52,7.8,6.88,6.38,6.49,6.16,5.57,3.87,1.49,"RevistaEpoca","Época",47.0051188732796,1,236034,"1096134064447344641/4JHkyIMy_bigger.png",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,52.6668456137582,4,0
"14594698",0.5,1.75,2.72,3.45,4.09,4.47,5.05,5.88,6.75,7.57,8.22,8.22,7.66,6.8,6.25,6.13,5.56,4.73,3.07,1.14,"UOLNoticias","UOL Notícias",43.813505960697,1,217954,"848968336482369536/H_YGiU3U_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,51.2635176268839,4,0
"70799317",0.36,1.48,2.49,3.35,4.04,4.48,5.17,5.95,6.7,7.47,8.12,8.12,7.52,6.9,6.48,6.44,5.87,4.88,3.12,1.07,"UOL","UOL",44.5312550564317,1,170876,"1019988631937798144/4Q0bhWyl_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,47.2019524744733,4,0
"29913589",0.09,0.56,1.32,2.1,2.95,3.49,4.43,5.5,6.51,7.53,8.11,8.37,7.84,7.01,6.8,7.16,6.99,6.57,4.73,1.95,"RevistaISTOE","Revista ISTOÉ",49.2599066439315,1,166335,"378800000021862196/7ae7b27f77e17cd5b23929f5575df1d5_bigger.png",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,46.7723227649436,4,0
"32529120",0.54,1.87,2.86,3.44,3.95,4.12,4.88,5.95,6.4,6.65,6.74,6.73,6.22,5.98,6.17,6.76,6.9,6.74,4.89,2.2,"valoreconomico","Valor Econômico",46.4959356314055,1,160876,"808404276158545920/_IIpS4I2_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,46.2453604086194,4,0
"26573303",0.26,1.17,2.21,2.98,3.62,3.8,4.4,4.95,5.73,6.24,6.94,7.01,6.84,6.72,6.72,7.3,7.42,7.14,5.57,2.98,"radiobandnewsfm","Rádio BandNews FM",49.5918751600743,1,115836,"1099993918920372226/XKYXq2mt_bigger.png",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,41.3596330956103,4,0
"13531162",0.61,2.06,3.15,3.94,4.38,4.64,5.36,6.17,6.83,7.14,7.23,7.12,6.8,6.52,6.4,6.22,5.83,5.17,3.12,1.3,"GauchaZH","GaúchaZH",43.4575143936374,1,81630,"910866062891192321/B3KmXbVs_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,36.7100649936392,4,0
"76369002",0.37,1.65,3.09,3.97,4.59,4.72,5.06,5.64,5.96,6.04,6.04,5.83,5.81,5.75,6.28,7.16,7.57,7.23,5.16,2.08,"EstadaoPolitica","Política Estadão",45.8398498250709,1,74218,"763083512765349888/TMBCOlDj_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,35.5364849842809,4,0
"156719729",0.32,1.6,3.05,4.04,4.83,4.98,5.3,5.45,5.59,5.6,5.83,5.71,5.88,6,6.65,7.52,7.79,7.21,4.95,1.71,"OGloboPolitica","O Globo Brasil",45.84166515789,1,66191,"1022911612607516673/L8puc3-v_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,34.173736011861,4,0
"31201557",0.14,0.69,1.34,2.14,2.76,3.16,4.15,5.96,8.03,9.11,8.84,8.41,8.03,7.24,6.69,6.43,5.72,5.12,3.89,2.13,"jornaldaband","Jornal da Band",47.5518019792267,1,62267,"1096504039670456320/Sc_2LHUk_bigger.png",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,33.4671592631387,4,0
"31504246",0.31,1.43,2.81,3.71,4.37,4.67,5.13,5.54,5.95,6.13,6.39,6.23,6.17,6.14,6.48,7.25,7.42,7.03,4.9,1.96,"g1politica","G1 - Política",46.63442382527,1,58135,"904743398329999360/igmakQrM_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,32.6902648756219,4,0
"2597576840",3.53,6.47,6.96,6.53,5.89,4.89,4.23,3.57,3.05,2.73,2.64,2.86,3.04,3.56,4.61,5.82,7.14,8.07,7.75,6.64,"JotaInfo","JOTA",43.396894323795,1,57451,"491301475331493888/zcKglQyh_bigger.jpeg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,32.5581399358968,4,0
"67150902",0.77,2.51,3.76,4.49,4.99,4.95,5.69,5.89,6.01,5.98,5.88,5.72,5.53,5.62,5.94,6.27,6.17,6.27,4.88,2.68,"correio","Correio Braziliense",44.9673634413199,1,55552,"1047175553655164929/dwPetf_K_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,32.1857335914212,4,0
"31040862",0.05,0.34,0.7,1.12,1.87,2.45,3.15,4.34,5.52,6.65,7.44,7.97,8.43,8.09,7.91,8.16,7.84,7.67,6.24,4.05,"sbtjornalismo","SBT Jornalismo",54.0750186623745,1,50274,"1017130163283341312/PrQZvNq1_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,31.1039573907616,4,0
"785833176",0.3,1.43,2.64,3.61,4.23,4.39,4.66,4.7,4.57,4.71,5.2,5.52,6.19,6.58,7.39,8.71,8.76,8.31,5.89,2.22,"CBNoficial","Rádio CBN",49.7047137964261,1,49712,"1109097925337067520/_fgxmgrP_bigger.png",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,30.9843819196415,4,0
"183398510",0.53,1.72,2.68,3.41,3.96,4.36,4.87,5.13,5.54,5.87,6.53,6.91,7.14,7.27,7.37,7.39,6.76,5.99,4.32,2.25,"em_com","Estado de Minas",47.0578518211804,1,33077,"755904890963161088/2M9RvsKn_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,26.9398275010634,4,0
"29274419",0.85,2.29,3.18,3.51,3.82,3.91,4.39,4.64,5.28,5.53,6.37,6.91,7.36,7.49,7.62,7.67,6.77,6.09,4.19,2.11,"otempo","O Tempo",45.9146120866523,1,29590,"956223728077197314/m1LSyjG2_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,25.926216378596,4,0
"291926260",0.12,0.46,0.8,1.06,1.5,1.9,2.64,3.83,5.06,6.44,7.37,8.69,9.05,9.05,8.61,8.63,7.94,7.28,5.75,3.81,"jornaldarecord","Jornal da Record",53.9604958386616,1,28674,"1041854684724641795/THeYwij-_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,25.646847603774,4,0
"4896510833",2.2,5.22,6.66,6.8,6.27,5.38,4.96,3.83,3.33,3.05,2.86,2.63,3.07,3.39,4.08,5.9,7.16,8.12,8.24,6.87,"Poder360","Poder360",43.8302594905482,1,20278,"876820302080225281/0P_Aes8n_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,22.7551771811114,4,0
"133435134",0.38,1.51,2.97,3.93,4.59,5.19,5.4,5.8,6.22,6.48,6.46,6.43,6.54,6.45,6.45,7.14,7.27,6.22,3.52,1.07,"UOLPolitica","UOL Política",43.3879869663734,1,16553,"463786178869620736/zqToXzHK_bigger.png",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,21.2099014511876,4,0
"14213711",0.01,0.06,0.2,0.5,1.07,1.91,3.15,4.39,5.54,6.23,6.55,6.99,7.58,7.84,7.81,7.66,7.67,7.94,8.36,8.53,"DaniloGentili","Danilo Gentili",67.0602217998525,1,700080,"1118281699887132673/AWBCEgx0_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,76.0491548763333,5,1
"106714016",0.15,0.67,1.16,1.62,2.06,2.28,2.59,2.74,2.92,3.07,3.29,3.84,4.44,5.21,6.32,8.21,10.13,12.27,12.87,14.15,"policiafederal","Polícia Federal",65.8472533210312,1,183723,"870627962453970944/DYBjiQvq_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,48.3776033726782,5,0
"80306410",0.03,0.16,0.36,0.63,1.01,1.49,2.15,3.18,4.48,5.52,6.63,7.61,7.95,8.52,8.5,8.95,8.53,8.32,7.77,8.19,"Miltonneves","Milton Neves",62.204379935978,1,150810,"1077210641058938880/sg__H1wn_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,45.2415338392391,5,0
"168520768",0.18,0.78,1.45,2,2.49,2.75,3.08,3.6,4.05,4.58,5.08,5.82,6.51,7.38,8.32,10,10.74,10.49,7.4,3.3,"RachelSherazade","Rachel Sheherazade",57.2453055735705,1,144096,"1048357651137138690/JCAZTv4x_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,44.5468881698791,5,0
"256730310",0.02,0.13,0.33,0.74,1.29,1.84,2.29,2.52,2.53,2.59,2.81,3.26,3.91,5.55,7.56,10.59,13.64,16.08,14.23,8.08,"joaoamoedonovo","João Amoêdo",69.1057468575581,1,125293,"1067811393255219200/k5tHoV-r_bigger.jpg","NOVO",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,42.4788310726443,5,0
"259840707",0.44,1.48,2.27,2.64,2.97,3.02,3.19,3.29,3.27,3.3,3.49,4.05,4.63,5.26,6.22,7.8,9.44,10.95,11.05,11.23,"MPF_PGR","MP Federal",59.445001298196,1,117521,"1073730446947688448/AzWKkOVi_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,41.5633934014105,5,0
"126436384",0.02,0.12,0.25,0.49,0.76,0.96,1.35,1.76,2.34,2.95,3.61,4.66,5.83,7.47,9.31,11.04,11.93,12.65,11.33,11.16,"PastorMalafaia","Silas Malafaia",68.5727085233566,1,100591,"1100500278091149313/P-nhDDrI_bigger.png",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,39.4194218891642,5,0
"68810711",0.34,1.18,1.78,2.29,2.65,2.82,3.07,3.32,3.41,3.53,3.85,4.2,4.81,5.47,6.26,7.55,9.05,10.31,11.05,13.06,"JusticaGovBR","Ministério da Justiça e Segurança Pública",60.873305604539,1,100033,"1082684283955933184/__NUv4VH_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,39.3447926630314,5,0
"160910872",0.03,0.16,0.44,0.86,1.42,2.01,2.71,3.3,3.75,3.92,4.35,4.96,5.46,6.27,7.23,9.27,10.82,12.3,11.45,9.3,"Ricamconsult","Ricardo Amorim",63.9659628127447,1,98011,"738001627001524225/_6YnBNbr_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,39.0720135480099,5,0
